french_sentence,topic
attends je check mon solde sur l appli... ah ouais je suis grave en negatif,BANKING
le virement de la caf est tjs pas tombé ca commence a m inquieter grave,BANKING
ma carte est muette au distributeur j espere qu elle est pas demagnetisée,BANKING
faut que je passe a l agence signer la paperasse pour le pret immo,BANKING
opposition faite ! on m a piqué mon sac dans le rer ce matin,BANKING
j ai recu un sms chelou de ma banque me demandant mes identifiants,BANKING
le virement pour ton anniv est parti tu l auras normalement demain,BANKING
mon livret a est plein je sais pas trop ou mettre mon epargne mtn,BANKING
c est quoi ce prelevement 'sepa orange' de 80 balles ? j ai pas d abonnement,BANKING
j arrive plus a me connecter a mon espace client le site bugge,BANKING
ma conseillère m a appelé pour me vendre une assurance vie relou,BANKING
je suis a découvert de 200 euros a cause du loyer qui est passé trop tot,BANKING
faut absolument que je change mon code pin il est trop facile a deviner,BANKING
t as recu mon rib ? je te l ai envoyé sur whatsapp tout a l heure,BANKING
je vais bloquer les paiements internet sur ma carte par securité,BANKING
le virement de salaire a tjs un jour de retard dans cette boite,BANKING
j ai besoin d un petit credit pour acheter une nouvelle bagnole,BANKING
ma cb a expiré et j ai tjs pas recu la nouvelle par la poste,BANKING
j ai fait un retrait de 50 balles mais le distributeur m a donné 40,BANKING
le taux du pel a encore baissé c est meme plus rentable de laisser l argent,BANKING
je peux pas te faire de virement mon compte est bloqué je sais pas pkoi,BANKING
faut que je pense a deposer le cheque de mamie avant qu il soit perimé,BANKING
les frais de tenue de compte ont encore augmenté c est abusé,BANKING
j ai une alerte de transaction suspecte aux usa alors que je suis a paris,BANKING
peux tu m envoyer l historique de mon compte joint sur les 3 mois ?,BANKING
bon le bilan est pas ouf cette année on a trop de charges fixes,ACCOUNTING
j ai paumé la facture de l ordi j espere que le fournisseur peut me renvoyer un duplicata,ACCOUNTING
faut absolument lettrer le compte client avant la cloture de vendredi,ACCOUNTING
y a un ecart de 3 centimes dans la caisse ca me rend fou je trouve pas,ACCOUNTING
pense a declarer la tva intracommunautaire pour le dossier allemand,ACCOUNTING
le comptable veut que je lui scanne tous les tickets de caisse du mois,ACCOUNTING
on a trop de provisions sur ce projet faut qu on reajuste,ACCOUNTING
le p&l montre qu on a cramé trop de cash en marketing ce trimestre,ACCOUNTING
y a une erreur d imputation sur la facture de nettoyage c est de l investissement,ACCOUNTING
il faut amortir les laptops sur 3 ans sinon le fisc va pas apprecier,ACCOUNTING
le grand livre est carrement illisible avec toutes ces ecritures manuelles,ACCOUNTING
la liasse fiscale est prete manque plus que la signature du big boss,ACCOUNTING
t as recu la note de frais de julien ? il a encore perdu ses reçus,ACCOUNTING
faut archiver les factures de 2024 on a plus de place dans l armoire,ACCOUNTING
le commissaire aux comptes debarque demain a 9h rangez vos bureaux,ACCOUNTING
je comprends rien au journal des achats y a des doublons partout,ACCOUNTING
l ebitda est en hausse mais la tresorerie est tjs aussi basse,ACCOUNTING
on doit payer l asaf avant le 15 sinon on va avoir des penalités,ACCOUNTING
pense a verifier le taux de tva sur la facture de restauration,ACCOUNTING
le rapport fiscal indique qu on est plutot bons sur l IS cette année,ACCOUNTING
faut faire une regularisation sur le compte 401 y a une erreur de saisie,ACCOUNTING
t as le detail des charges sociales pour le mois de decembre ?,ACCOUNTING
on a oublié de provisionner les congés payés dans le budget,ACCOUNTING
le logiciel de compta a planté j ai perdu 2h de saisie de factures,ACCOUNTING
faut envoyer le bilan provisoire a la banque pour le renouvellement du kbis,ACCOUNTING
y a un pbm avec le lettrage du compte fournisseur castorama,ACCOUNTING
le resultat net est legerement superieur aux previsions c est cool,ACCOUNTING
pense a clore l exercice avant de partir en vacances vendredi,ACCOUNTING
je cherche la facture proforma pour l export vers le canada,ACCOUNTING
on a trop de factures impayées faut relancer les clients serieusement,ACCOUNTING
le prospect de lyon a enfin rappelé il veut une demo demain,BUSINESS
franchement la marge sur ce contrat est ridicule on travaille pour rien,BUSINESS
faut qu on signe le deal avant la fin de la semaine pour les objectifs,BUSINESS
le client veut une remise de 15% sinon il part a la concurrence,BUSINESS
t as preparé le deck pour la reunion avec les investisseurs ?,BUSINESS
le pipeline est bien rempli mais on a du mal a closer en ce moment,BUSINESS
faut absolument relancer le devis de la boite de tech a bordeaux,BUSINESS
on a perdu l appel d offre car on etait trop lents a repondre,BUSINESS
le closing est prevu pour 16h au cabinet d avocat soyez a l heure,BUSINESS
y a une opportunité de dingue avec un groupe japonais j te raconte,BUSINESS
faut signer le nda avant de leur envoyer les specs techniques,BUSINESS
la clause d exclusivité est un peu genante faut qu on la negocie,BUSINESS
le chiffre d affaires a fait un bond de 20% grace au nouveau produit,BUSINESS
on a besoin d un commercial de plus sur le secteur nord ca sature,BUSINESS
le client vip est furieux car la livraison a eu du retard,BUSINESS
faut absolument qu on trouve un partenaire pour distribuer en italie,BUSINESS
la signature electronique a expiré tu peux renvoyer le lien ?,BUSINESS
on est en pole position sur ce dossier les autres sont largués,BUSINESS
le business plan est pret on va pouvoir lever des fonds bientot,BUSINESS
faut qu on prepare une offre sur mesure pour le compte total,BUSINESS
le directeur commercial veut un point sur les ventes demain matin,BUSINESS
on a un nouveau concurrent qui casse les prix avec un produit low cost,BUSINESS
le panier moyen a baissé ce mois ci faut qu on trouve une solution,BUSINESS
faut qu on mette a jour nos conditions generales de vente c est vieux,BUSINESS
la proposition est sur leur bureau on attend leur retour avec impatience,BUSINESS
on a signé le plus gros contrat de l année ce matin champagne,BUSINESS
relance le client de marseille il a tjs pas validé le bon de commande,BUSINESS
le closing du dossier tartempion est enfin fini apres 6 mois de nego,BUSINESS
faut qu on ameliore notre taux de conversion sur le site web,BUSINESS
on a besoin d un juriste pour blinder la clause de sortie du contrat,BUSINESS
attention j ai recu un mail de phishing hyper realiste dhl,CYBER
le firewall bloque ttes les connexions entrantes c est relou,CYBER
un malware a eté detecté sur le poste de la compta faut isoler,CYBER
ton mot de passe circule sur le darknet change le tout de suite,CYBER
l antivirus a bloqué l install de ce logiciel c est suspect,CYBER
on se prend une attaque ddos massive le site est injoignable,CYBER
active la double authentification sur ton mail c est la base,CYBER
le scan de vulnerabilité a trouvé des failles critiques sur le serv,CYBER
ne clique jamais sur un lien dans un mail dont tu connais pas l auteur,CYBER
le certificat ssl a expiré le navigateur affiche une alerte rouge,CYBER
y a une faille zero day sur chrome faut mettre a jour mtn,CYBER
le chiffrement bitlocker est en cours sur ton laptop laisse le branché,CYBER
faut patcher le serveur windows avant que les hackers en profitent,CYBER
quelqu un a essayé de brute force le mdp admin toute la nuit,CYBER
ne branche pas cette clé usb je l ai trouvée sur le parking,CYBER
le vpn deconne je crois que les serveurs sont saturés par l attaque,CYBER
y a une intrusion detectée sur le segment reseau de la prod,CYBER
l audit de secu dit qu on utilise des mdp trop simples genre 123456,CYBER
faut fermer le port 22 sur l ip publique c est trop dangereux,CYBER
le filtrage web a bloqué ce site car il contient des scripts malveillants,CYBER
on a une fuite de données clients faut prevenir la cnil direct,CYBER
verifie si la base de données a eté corrompue par l injection sql,CYBER
ton token de session a eté volé je t ai deconnecté par secu,CYBER
utilise un gestionnaire de mdp genre bitwarden ou lastpass,CYBER
l alerte ids indique qu un hacker scanne nos ports ouverts,CYBER
quelqu un a snifé le wifi de la salle de pause c est pas safe,CYBER
le ransomware a eté stoppé a temps mais on a eu chaud,CYBER
verifie les logs d acces au vps y a des connexions russes bizarres,CYBER
mets a jour ton tel y a une faille critique sur le wifi,CYBER
le compte slack de julie a eté piraté il envoie des liens de cul,CYBER
le serveur de prod a crashé j arrive plus a ping l ip,INFRA
on a plus de ram sur le node 2 le cluster est en pls,INFRA
l espace disque est plein a 99% sur le serveur de fichiers,INFRA
le pipeline de deploiement est cassé j peux plus push mon code,INFRA
le ventilo de la baie fait un bruit de moissonneuse batteuse,INFRA
faut migrer les vms sur le nouvel hyperviseur ce weekend,INFRA
le switch a grillé apres l orage de cette nuit plus de reseau,INFRA
la clim de la salle serv est en panne il fait 40 degrés dedans,INFRA
le wifi capte rien au fond du couloir faut rajouter une borne,INFRA
on doit configurer le load balancer pour gerer le pic de trafic,INFRA
le backup de cette nuit a echoué faut le relancer a la main,INFRA
faut reboot le routeur orange il a encore perdu la synchro,INFRA
l instance aws repond plus j vais devoir la forcer a s arreter,INFRA
le conteneur docker arrete pas de rebooter y a une erreur de conf,INFRA
verifie si l onduleur est tjs ok y a eu une coupure de courant,INFRA
on a des pertes de paquets sur la liaison fibre c est instable,INFRA
le script de deploiement a foiré a cause d une erreur de syntaxe,INFRA
mets a jour le firmware du switch cisco y a un bug connu,INFRA
on a besoin de plus d espace sur le bucket s3 ca deborde,INFRA
le monitoring dit que la base sql est hyper lente ce matin,INFRA
faut changer les cables ethernet ils sont tordus dans la baie,INFRA
la bande passante est saturée par un processus de backup,INFRA
on doit changer les disques du raid avant qu ils lachent tous,INFRA
le serveur smtp est blacklisté on peut plus envoyer de mails,INFRA
les logs indiquent une erreur de lecture sur le disque sda1,INFRA
faut refaire l image disque pour les nouveaux ordis portables,INFRA
le proxy bloque les acces au port 443 je sais pas pkoi,INFRA
installe une sonde de temperature dans la baie 3 stp,INFRA
faut qu on prepare l infra pour supporter 1000 connexions simultanées,INFRA
le tech de chez sfr arrive pour reparer la fibre coupee,INFRA
t as vu comment il lui a parlé en reunion ? c etait violent,GOSSIP
y parait que la boite va se faire racheter par les chinois,GOSSIP
elle est tjs dans le bureau du boss a 19h c est chelou,GOSSIP
j ai entendu dire qu il y aurait zero augmentation cette année,GOSSIP
il se croit tout permis pck il est pote avec le cto,GOSSIP
elle critique tout le monde mais elle bosse pas bcp non plus,GOSSIP
y a une rumeur comme quoi julien va se faire tej bientot,GOSSIP
il parait qu il a menti sur son diplome d ingenieur mdr,GOSSIP
la nouvelle des rh est archi froide elle dit meme pas bjr,GOSSIP
tout le monde sait qu ils ont une liaison c est flagrant,GOSSIP
le manager est au bord du burnout il va craquer c est sur,GOSSIP
il se vante de son salaire alors qu il fout rien du tout,GOSSIP
on dit qu elle a eté virée pour vol de matos t as des infos ?,GOSSIP
l ambiance est pourrie depuis que marc est revenu de congé,GOSSIP
il parait que le dg a une double vie avec une stagiaire,GOSSIP
elle est grave hypocrite elle sourit mais te descend par derriere,GOSSIP
le chef a pleuré apres son entretien avec le grand patron,GOSSIP
on dit qu ils vont supprimer le teletravail apres noel,GOSSIP
t as vu comment elle mate le nouveau dev ? elle a faim,GOSSIP
il a encore seché la reunion de synchro personne dit rien,GOSSIP
y a un bail louche entre la directrice et le consultant,GOSSIP
le boss est trop un canard avec sa nouvelle assistante,GOSSIP
il parait qu ils vont virer 50 personnes en janvier,GOSSIP
elle se prend pour une reine alors qu elle fait que des boulettes,GOSSIP
le comptable est une vraie poucave il raconte tout au patron,GOSSIP
on dit qu il tise tous les midis au bar d en face,GOSSIP
c est une vraie balance ne lui dis jamais rien d important,GOSSIP
tout le monde pense qu il va se faire licencier ce mois ci,GOSSIP
elle a passé 3h a la machine a café a raconter des bobards,GOSSIP
l ambiance est ruinée par les ragots incessants de la compta,GOSSIP
je supporte plus les remarques sexistes de mon chef,HR_COMPLAINT
c est du harcelement moral j vais finir par porter plainte,HR_COMPLAINT
on me demande de falsifier des docs j refuse direct,HR_COMPLAINT
l ambiance est toxique chuis en train de faire un burnout,HR_COMPLAINT
je vais aller voir les prud hommes pour mes heures sup,HR_COMPLAINT
mon collegue sabote mon taffe expres c est insupportable,HR_COMPLAINT
je me sens pas en securité dans ces locaux vetustes,HR_COMPLAINT
le directeur m a insulté devant tte l equipe j craque,HR_COMPLAINT
je demande une rupture conventionnelle j peux plus rester,HR_COMPLAINT
ils ont changé mon planning sans me demander mon avis,HR_COMPLAINT
je garde ttes les preuves par ecrit pour me proteger,HR_COMPLAINT
la rh fait l autruche face au comportement de harceleur de luc,HR_COMPLAINT
c est un environnement de taffe hostile et limite illegal,HR_COMPLAINT
on me retire mes dossiers sans aucune explication valable,HR_COMPLAINT
je vais me mettre en arret j en peux plus de cette pression,HR_COMPLAINT
c est une humiliation quotidienne depuis mon refus de l autre jour,HR_COMPLAINT
le management par la terreur c est fini j vais denoncer tout ca,HR_COMPLAINT
je suis victime de discrimination raciale c est flagrant,HR_COMPLAINT
je vais appeler l inspection du taffe dès demain matin,HR_COMPLAINT
ils refusent de me payer mes jours de congés c est du vol,HR_COMPLAINT
mon contrat est pas respecté par la nouvelle direction,HR_COMPLAINT
je suis harcelé de coups de fil le soir a 21h par mon manager,HR_COMPLAINT
c est du harcelement sexuel j ai les screenshots des sms,HR_COMPLAINT
l ambiance est invivable tte l equipe veut demissionner,HR_COMPLAINT
on me refuse ttes mes formations c est pas juste,HR_COMPLAINT
je subis des pressions pour signer cet avenant au contrat,HR_COMPLAINT
mon poste a eté supprimé du jour au lendemain sans motif,HR_COMPLAINT
c est une sanction disciplinaire totalement injustifiée,HR_COMPLAINT
je me sens pris au piege par ce contrat de taffe abusif,HR_COMPLAINT
je vais porter l affaire devant les delegués syndicaux,HR_COMPLAINT
le profil de ce mec est parfait pour le poste de lead dev,HR_HIRING
on lance le recrutement de deux alternants pour la com,HR_HIRING
l annonce est en ligne sur linkedin et welcome to the jungle,HR_HIRING
on propose 50k plus une voiture de fonction c est une belle offre,HR_HIRING
l entretien technique s est trop bien passé il assure grave,HR_HIRING
faut envoyer une promesse d embauche a la candidate de ce matin,HR_HIRING
on cherche un profil senior avec 8 ans d exp minimum,HR_HIRING
la prime de cooptation va etre versée sur ta prochaine paie,HR_HIRING
l onboarding de la nouvelle commence lundi a 10h precise,HR_HIRING
on a recu 200 cv en une semaine c est le rush total,HR_HIRING
le candidat a refusé car on propose pas assez de teletravail,HR_HIRING
verifie ses references avant de lui faire signer le contrat,HR_HIRING
on doit caler les entretiens de motivation pour mercredi,HR_HIRING
le processus est trop long on va perdre les meilleurs profils,HR_HIRING
le poste est en remote total pour attirer les talents,HR_HIRING
il a postulé en interne c est bien il connait deja la boite,HR_HIRING
le test de python est eliminatoire pour tous les candidats,HR_HIRING
on va lui offrir un package avec des stocks options,HR_HIRING
la proposition d embauche part ce soir par mail,HR_HIRING
on cherche qqun qui parle anglais et allemand couramment,HR_HIRING
l entretien final c est avec le grand patron demain aprem,HR_HIRING
faut trier la pile de cv on a bcp de dechets quand meme,HR_HIRING
le candidat demande 20% de plus que notre budget max,HR_HIRING
on va poster l annonce sur twitter et facebook aussi,HR_HIRING
son parcours est etrange y a bcp de trous dans le cv,HR_HIRING
l offre inclut une mutuelle de dingue et des tickets resto,HR_HIRING
le gars est bcp trop junior pour gerer une equipe de 10,HR_HIRING
on lui fait une offre demain premiere heure tkt,HR_HIRING
la periode d essai est de 3 mois renouvelable une fois,HR_HIRING
on cherche un dev fullstack qui maitrise react et node,HR_HIRING
je t aime trop mon coeur hate de te voir ce soir,LOVE
tu me manques de ouf vivement le weekend prochain,LOVE
mon ange t es la plus belle chose qui me soit arrivée,LOVE
bisous ma cherie passe une trop bonne journée au taffe,LOVE
je pense a toi ttes les secondes je t adore trop,LOVE
hate de notre diner en amoureux au petit resto italien,LOVE
t es mon rayon de soleil je suis completement fou de toi,LOVE
merci d etre tjs la pour moi t es une femme geniale,LOVE
je t envoie plein de bisous pour te donner de la force,LOVE
vivement qu on parte en vacances juste toi et moi,LOVE
tu es l homme de ma vie je t aime plus que tout,LOVE
mon bébé je t aime a la folie mon coeur est a toi,LOVE
je t adore ma puce a ce soir a la maison bisous,LOVE
tu es mon pilier j ai trop de chance de t avoir,LOVE
hate de te serrer fort dans mes bras mon amour,LOVE
tu es trop belle ce matin j pouvais pas te quitter,LOVE
je t aime pour la vie et meme plus encore,LOVE
mon cheri t es qqun de merveilleux change jamais,LOVE
je t aime tout simplement merci d exister,LOVE
tu es ma joie de vivre mon amour est eternel,LOVE
bisous mon coeur je t aime fort fort fort,LOVE
t es mon petit chat j ai trop hate de te retrouver,LOVE
je t aime ma belle t es vraiment la meilleure,LOVE
mon ange je t aime passionnement t es tte ma vie,LOVE
tu es dans mes pensées a chaque instant de la journée,LOVE
vivement ce soir pour notre moment calin sur le canap,LOVE
je t aime mon tresor a tout a l heure bisous,LOVE
t es la femme de ma vie je t adore enormement,LOVE
je t aime mon doudou bonne journée a toi,LOVE
tu me rends tellement heureux chaque jour,LOVE
salut ca va ? t as bien dormi hier soir ?,MISC
y fait un temps pourri aujourd hui c est triste,MISC
chuis coincé dans les bouchons j aurai du retard,MISC
on graille ou ce midi ? j ai grave la dalle,MISC
oublie pas d acheter du lait en rentrant stp,MISC
ok c est noté pour le repas chez tes parents demain,MISC
mon train est annulé j vais devoir prendre le bus,MISC
bon weekend a tte l equipe reposez vous bien,MISC
t as pas vu mes cles de bagnole par hasard ?,MISC
j vais faire une pause j ai les yeux explosés,MISC
le café est degeu ce matin la machine a un pbm,MISC
tu veux aller voir le dernier film au ciné samedi ?,MISC
j ai oublié mon parapluie et evidemment il pleut,MISC
salut tu peux me rendre un petit service stp ?,MISC
c est quoi l adresse pour la soirée de samedi soir ?,MISC
le parking est en travaux c est la galere pour se garer,MISC
j vais a la boulangerie tu veux un pain au choc ?,MISC
ok merci pour l info on se tient au courant,MISC
t as vu les infos sur le rachat de twitter ?,MISC
j arrive plus a fermer la porte de mon bureau,MISC
y fait une chaleur de creve dans cet open space,MISC
salut t es dispo pour un petit call vite fait ?,MISC
j ai ramené des chouquettes pour tout le monde,MISC
tu connais un bon resto asiatique dans le coin ?,MISC
c est quand les vacances de paques cette année ?,MISC
j ai paumé mon badge je vais devoir aller a l accueil,MISC
le temps passe trop vite j ai rien vu de la journée,MISC
tu as fini de regarder la serie sur netflix ?,MISC
je vais me faire un thé tu en veux un aussi ?,MISC
salut t as passé un bon weekend ? y a fait beau !,MISC
Est-ce que tu pourrais me confirmer la réception de mon virement ?,BANKING
Je ne comprends pas pourquoi j'ai encore des frais de découvert,BANKING
J'ai besoin que tu m'envoies une copie de ton RIB,BANKING
Impossible de retirer de l'argent car j'ai atteint mon plafond,BANKING
Regarde sur l'appli si tu vois passer mon nouveau solde,BANKING
Je vais devoir appeler la banque pour faire une opposition,BANKING
Il y a un souci avec le code de ma carte bleue,BANKING
Je n'arrive plus à remettre la main sur mon chéquier,BANKING
Vérifie si le montant correspond bien sur ton relevé,BANKING
Je crois que j'ai fait une erreur sur le bénéficiaire du virement,BANKING
Est-ce que le sans-contact est activé sur ton compte ?,BANKING
Je t'envoie tout de suite un justificatif de domicile pour la banque,BANKING
Je vais transférer mes économies sur mon livret,BANKING
On m'a facturé des agios alors que j'étais censé être à l'équilibre,BANKING
Peux-tu me donner le numéro de téléphone de mon conseiller ?,BANKING
J'ai peur que quelqu'un ait piraté mon compte courant,BANKING
Le distributeur a refusé de me rendre ma carte,BANKING
Il faut que je change le mot de passe de mon espace client,BANKING
Je ne reconnais pas ce libellé de prélèvement,BANKING
T'as reçu les codes pour valider la transaction ?,BANKING
Je vais mettre un peu d'argent de côté sur mon PEL,BANKING
Je ne peux pas payer car j'ai un message carte muette,BANKING
Est-ce que tu sais si on peut payer par chèque ?,BANKING
Il faut absolument que je débloque mon virement,BANKING
Je me suis trompé de sens en insérant ma puce,BANKING
Je vais demander une augmentation de mon découvert,BANKING
Je ne trouve pas l'option pour faire un virement instantané,BANKING
J'ai reçu une alerte SMS pour un paiement suspect,BANKING
Est-ce que tu as déjà reçu ton salaire ?,BANKING
Je vais clôturer ce compte s'ils ne baissent pas les frais,BANKING
Où est-ce que tu as rangé la dernière facture ?,ACCOUNTING
Il faut absolument qu'on termine de préparer le bilan,ACCOUNTING
On a un petit décalage au niveau de la TVA,ACCOUNTING
Est-ce que tu as fini de saisir le grand livre ?,ACCOUNTING
Je ne trouve pas le justificatif pour cette note de frais,ACCOUNTING
Le cabinet vient de nous envoyer la liasse fiscale,ACCOUNTING
On doit faire le point sur l'état de l'amortissement,ACCOUNTING
Vérifie si le montant est correct dans le journal des achats,ACCOUNTING
Il faut qu'on s'occupe de faire le lettrage,ACCOUNTING
Je ne comprends pas cet écart dans la comptabilité,ACCOUNTING
On a besoin de ton aide pour la clôture,ACCOUNTING
Est-ce que tu as imprimé le rapport du P&L ?,ACCOUNTING
Il faut qu'on envoie les documents au commissaire aux comptes,ACCOUNTING
Je vais vérifier le numéro de compte dans le plan comptable,ACCOUNTING
On a une erreur d'imputation sur ce dossier,ACCOUNTING
Il faut provisionner les charges pour le prochain mois,ACCOUNTING
Est-ce que tu as le détail de notre EBITDA ?,ACCOUNTING
On doit absolument récupérer tous les reçus,ACCOUNTING
Il y a un doublon dans le registre des immobilisations,ACCOUNTING
Est-ce que tu as vérifié le solde du compte fournisseur ?,ACCOUNTING
Il faut qu'on transmette le dossier à l'expert-comptable,ACCOUNTING
Je n'arrive pas à justifier cet écart de trésorerie,ACCOUNTING
Il faut qu'on calcule le montant de l'IS,ACCOUNTING
Est-ce que tu as rangé les pièces justificatives ?,ACCOUNTING
On doit régulariser l'écriture avant ce soir,ACCOUNTING
Je ne trouve pas le document pour l'audit,ACCOUNTING
Il faut archiver les données de l'exercice,ACCOUNTING
Est-ce que le résultat net est positif ?,ACCOUNTING
Il manque la signature sur la déclaration,ACCOUNTING
On va devoir faire une révision des comptes,ACCOUNTING
Est-ce que tu as envoyé la proposition de contrat ?,BUSINESS
On a un rendez-vous demain avec un nouveau prospect,BUSINESS
Il faut qu'on travaille sur notre marge,BUSINESS
Je vais relancer le client pour la signature,BUSINESS
On a besoin de l'avis du service juridique pour le NDA,BUSINESS
Est-ce qu'on est toujours en lice pour l'appel d'offre ?,BUSINESS
Il faut qu'on alimente davantage notre pipeline,BUSINESS
Je croise les doigts pour qu'on réussisse le closing,BUSINESS
Prépare bien tes arguments pour la négociation,BUSINESS
On doit absolument battre la concurrence,BUSINESS
Est-ce que tu as vérifié les clauses du devis ?,BUSINESS
Il faut qu'on signe ce partenariat,BUSINESS
On a une opportunité de dingue sur ce marché,BUSINESS
Je vais envoyer un mail au directeur commercial,BUSINESS
On doit augmenter notre chiffre d'affaires,BUSINESS
Est-ce que tu as validé la stratégie de vente ?,BUSINESS
Il faut qu'on rédige une nouvelle offre,BUSINESS
On a reçu une réponse positive du gros client,BUSINESS
Il faut qu'on prépare le business plan,BUSINESS
Est-ce que tu as des nouvelles du deal ?,BUSINESS
On doit faire une remise pour conclure la vente,BUSINESS
Je vais appeler le responsable du compte,BUSINESS
Il faut qu'on protège notre propriété intellectuelle,BUSINESS
Est-ce que tu as relancé le panier moyen ?,BUSINESS
On a un problème avec un bon de commande,BUSINESS
Il faut qu'on vérifie nos conditions générales,BUSINESS
Je vais faire une étude sur le marché local,BUSINESS
On doit absolument améliorer notre conversion,BUSINESS
Est-ce que tu as fini de préparer le deck ?,BUSINESS
Il faut qu'on trouve un nouvel argument commercial,BUSINESS
Fais attention il y a une nouvelle campagne de phishing,CYBER
Je crois que quelqu'un essaie de forcer mon mot de passe,CYBER
Le système vient de détecter un nouveau malware,CYBER
Vérifie si on a bien mis à jour le firewall,CYBER
Il faut que tu actives la double authentification,CYBER
On est en train de subir une attaque DDoS,CYBER
Le scanner vient de trouver une vulnérabilité,CYBER
Je n'aime pas trop ce lien il a l'air suspect,CYBER
On a un problème avec le certificat de sécurité,CYBER
Il y a une faille critique dans notre application,CYBER
Il faut absolument que tu changes ton code d'accès,CYBER
Je vais lancer un audit de notre sécurité,CYBER
Attention ton compte a été compromis,CYBER
Il faut qu'on renforce le chiffrement,CYBER
Est-ce que tu as patché ton système ?,CYBER
On a détecté une intrusion sur le réseau,CYBER
Ne branche surtout pas cette clé USB,CYBER
Il y a eu une fuite de données chez le prestataire,CYBER
On doit vérifier les logs du serveur,CYBER
Est-ce que tu utilises un gestionnaire de mots de passe ?,CYBER
Il y a un processus bizarre qui tourne en arrière-plan,CYBER
Je crois que mon identifiant a été volé,CYBER
Le pirate essaie de faire une injection SQL,CYBER
On a reçu une alerte sur le tunnel VPN,CYBER
Il faut bloquer l'accès à cet administrateur,CYBER
Je vais vérifier l'intégrité de la base,CYBER
On a trouvé un cheval de Troie dans le dossier,CYBER
Il faut qu'on mette en place un WAF,CYBER
Attention à cette pièce jointe c'est un virus,CYBER
Il faut que tu vérifies tes paramètres de confidentialité,CYBER
Je n'arrive plus à me connecter au serveur,INFRA
On a un souci de mémoire sur le cluster,INFRA
Il faut qu'on libère de l'espace disque,INFRA
Je crois que le switch est en train de lâcher,INFRA
On doit vérifier la température de la baie,INFRA
Est-ce que tu as accès aux logs de la machine ?,INFRA
Le déploiement vient de planter sur AWS,INFRA
Il faut qu'on redémarre le routeur,INFRA
Le ventilateur de la console fait un bruit de fou,INFRA
On a une coupure sur la liaison fibre,INFRA
Est-ce que tu as vérifié l'état de l'onduleur ?,INFRA
Il faut qu'on configure le load balancer,INFRA
On a un problème de latence sur le réseau,INFRA
Le conteneur est tombé en crashloopbackoff,INFRA
Il faut qu'on mette à jour le firmware,INFRA
Je ne vois plus le nœud dans le monitoring,INFRA
On doit migrer les données vers le cloud,INFRA
Vérifie si le câble est bien branché,INFRA
Il faut qu'on augmente la bande passante,INFRA
On a une erreur matérielle sur le disque,INFRA
Est-ce que tu as lancé le script de backup ?,INFRA
Le système de refroidissement est en panne,INFRA
Il faut qu'on change les barrettes de RAM,INFRA
Le temps de réponse de la DB est trop long,INFRA
On doit refaire le câblage de la salle,INFRA
Est-ce que tu as configuré le proxy ?,INFRA
Il faut qu'on installe un nouveau runner,INFRA
Le serveur de mail est blacklisté,INFRA
On a une saturation au niveau du CPU,INFRA
Il faut qu'on répare l'alimentation,INFRA
Il paraît que le patron va annoncer un rachat,GOSSIP
Tout le monde dit qu'elle va se faire virer,GOSSIP
J'ai entendu une rumeur sur le directeur financier,GOSSIP
Elle passe son temps à raconter des cracks,GOSSIP
Il paraît qu'ils sont ensemble en secret,GOSSIP
Il se croit tout permis parce qu'il est fayot,GOSSIP
C'est une vraie langue de vipère cette meuf,GOSSIP
On dit qu'il a menti pendant son entretien,GOSSIP
L'ambiance est pourrie à cause des ragots,GOSSIP
Il paraît que le poste est déjà réservé,GOSSIP
Elle fait que de surveiller ce que font les autres,GOSSIP
Tout le monde se demande pourquoi il est encore là,GOSSIP
Il paraît qu'il y a un gros scandale à la compta,GOSSIP
Elle est super hypocrite avec la direction,GOSSIP
On dit qu'il tise en cachette le midi,GOSSIP
C'est une vraie poucave il répète tout,GOSSIP
Il paraît que le projet va être annulé,GOSSIP
Elle se prend pour une star depuis sa promo,GOSSIP
J'ai vu un truc bizarre entre le chef et la nouvelle,GOSSIP
Tout le monde dit qu'il est incompétent,GOSSIP
Il paraît qu'ils vont supprimer les primes,GOSSIP
Elle passe ses journées,GOSSIP
On dit qu'il a perdu un client énorme,GOSSIP
C'est un secret de polichinelle dans la boîte,GOSSIP
Il paraît qu'elle a démissionné sur un coup de tête,GOSSIP
Il se passe des trucs louches au marketing,GOSSIP
On m'a dit qu'il allait y avoir des licenciements,GOSSIP
Elle critique tout le monde dès qu'on a le dos tourné,GOSSIP
Il paraît que le salaire du nouveau est indécent,GOSSIP
Tout le monde attend qu'elle se plante,GOSSIP
Je ne supporte plus ce management par la peur,HR_COMPLAINT
C'est du harcèlement et je vais dénoncer ça,HR_COMPLAINT
On me demande de travailler dans des conditions hostiles,HR_COMPLAINT
Je suis en train de craquer à cause du burnout,HR_COMPLAINT
Je vais porter l'affaire devant les prud'hommes,HR_COMPLAINT
On me traite de manière injuste depuis des mois,HR_COMPLAINT
Je ne me sens pas en sécurité dans ce bureau,HR_COMPLAINT
C'est une situation de discrimination flagrante,HR_COMPLAINT
Je demande à voir quelqu'un des RH,HR_COMPLAINT
On m'impose des horaires qui sont illégaux,HR_COMPLAINT
Je subis des pressions pour partir,HR_COMPLAINT
C'est un environnement de travail toxique,HR_COMPLAINT
On me refuse le paiement de mes heures sup,HR_COMPLAINT
