french_sentence,topic
Le noyau Linux est corrompu(e) logs inaccessibles.,INFRA
Le kubelet doit être redémarré(e) sur le noeud master.,INFRA
Le démon a fait un kernel panic vérifie le fichier yaml.,INFRA
Le namespace ne démarre pas après la mise à jour.,INFRA
Le grand compte fait un scandale c'est inadmissible.,BUSINESS
La candidature est validé(e) par les RH.,HR_HIRING
Le noyau Linux a fait un kernel panic après la mise à jour.,INFRA
Le cluster K8s ne monte pas le volume vérifie le fichier yaml.,INFRA
Le service systemd ne démarre pas problème de ressources.,INFRA
Le grand compte est très mécontent c'est inadmissible.,BUSINESS
Le pod renvoie une erreur OOMKilled après la mise à jour.,INFRA
L'image Docker est en état CrashLoopBackOff sur le noeud master.,INFRA
Une attaque DDoS sature la bande passante impact critique.,CYBER
L'image Docker ne démarre pas logs inaccessibles.,INFRA
Le grand compte est hors de lui à cause du retard.,BUSINESS
Le namespace est corrompu(e) erreur de config.,INFRA
Le prospect est très mécontent car le service est nul.,BUSINESS
Le directeur a envoyé une mise en demeure sur le dossier en cours.,BUSINESS
L'image Docker a crashé logs inaccessibles.,INFRA
Le grand compte a envoyé une mise en demeure et il part à la concurrence.,BUSINESS
Le conteneur renvoie une erreur OOMKilled après la mise à jour.,INFRA
Une attaque par amplification bombarde le serveur sur l'IP publique.,CYBER
Le pod ne monte pas le volume problème de ressources.,INFRA
Une attaque volumétrique a submergé le firewall sur l'IP publique.,CYBER
Le client VIP est hors de lui car le service est nul.,BUSINESS
Le démon ne monte pas le volume sur le noeud master.,INFRA
Le service systemd doit être redémarré(e) problème de ressources.,INFRA
Le trafic illégitime sature la bande passante depuis des IP chinoises.,CYBER
Le conteneur a fait un kernel panic problème de ressources.,INFRA
L'acheteur est hors de lui et il part à la concurrence.,BUSINESS
Le trafic illégitime provocant un black-out c'est massif.,CYBER
Un flood UDP fait tomber le site trafic sortant bloqué.,CYBER
Le directeur menace de partir il faut l'appeler d'urgence.,BUSINESS
Le service systemd ne démarre pas sur le noeud master.,INFRA
Le noyau Linux est en état CrashLoopBackOff sur le noeud master.,INFRA
Le démon doit être redémarré(e) après la mise à jour.,INFRA
Le noyau Linux a crashé logs inaccessibles.,INFRA
Le noyau Linux doit être redémarré(e) erreur de config.,INFRA
Un flood UDP bombarde le serveur c'est massif.,CYBER
Une attaque par amplification provocant un black-out trafic sortant bloqué.,CYBER
Le pod doit être redémarré(e) erreur de config.,INFRA
Une attaque par amplification provocant un black-out impact critique.,CYBER
Le conteneur renvoie une erreur OOMKilled logs inaccessibles.,INFRA
Le service systemd ne démarre pas erreur de config.,INFRA
Un flood UDP bombarde le serveur sur l'IP publique.,CYBER
Le client VIP est très mécontent c'est inadmissible.,BUSINESS
L'acheteur refuse de payer et il part à la concurrence.,BUSINESS
Un flood UDP provocant un black-out trafic sortant bloqué.,CYBER
Le noyau Linux a crashé erreur de config.,INFRA
L'exception est invalide ligne 40.,TECH
Le namespace doit être redémarré(e) logs inaccessibles.,INFRA
Le trafic illégitime bombarde le serveur trafic sortant bloqué.,CYBER
Le namespace est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Le conteneur a crashé logs inaccessibles.,INFRA
Un flood SYN cible le load balancer trafic sortant bloqué.,CYBER
Le démon renvoie une erreur OOMKilled problème de ressources.,INFRA
Le pod doit être redémarré(e) après la mise à jour.,INFRA
Le prospect est très mécontent sur le dossier en cours.,BUSINESS
Le service systemd ne démarre pas logs inaccessibles.,INFRA
Le kubelet est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Un déni de service est détecté(e) par l'anti-DDoS impact critique.,CYBER
L'acheteur gueule au téléphone et il part à la concurrence.,BUSINESS
L'acheteur demande un remboursement il faut l'appeler d'urgence.,BUSINESS
Le client est très mécontent et il part à la concurrence.,BUSINESS
Le démon ne monte pas le volume erreur de config.,INFRA
Le trafic illégitime a submergé le firewall sur l'IP publique.,CYBER
Le noyau Linux est corrompu(e) sur le noeud master.,INFRA
Le prospect gueule au téléphone suite à la panne.,BUSINESS
Un flood SYN bombarde le serveur impact critique.,CYBER
L'acheteur demande un remboursement à cause du retard.,BUSINESS
Le démon ne démarre pas vérifie le fichier yaml.,INFRA
Une attaque volumétrique sature la bande passante impact critique.,CYBER
Le client VIP fait un scandale car le service est nul.,BUSINESS
Le trafic illégitime est détecté(e) par l'anti-DDoS trafic sortant bloqué.,CYBER
Une attaque par amplification provocant un black-out depuis des IP chinoises.,CYBER
Le grand compte veut résilier son contrat et il part à la concurrence.,BUSINESS
L'image Docker ne démarre pas vérifie le fichier yaml.,INFRA
Le trafic illégitime sature la bande passante mitigation en cours.,CYBER
L'acheteur demande un remboursement car le service est nul.,BUSINESS
Le service systemd ne démarre pas après la mise à jour.,INFRA
Le client fait un scandale suite à la panne.,BUSINESS
Une attaque volumétrique bombarde le serveur depuis des IP chinoises.,CYBER
Le client est hors de lui suite à la panne.,BUSINESS
Une attaque par amplification cible le load balancer trafic sortant bloqué.,CYBER
Le pod ne démarre pas sur le noeud master.,INFRA
Le service systemd ne monte pas le volume vérifie le fichier yaml.,INFRA
Un déni de service cible le load balancer trafic sortant bloqué.,CYBER
Le kubelet renvoie une erreur OOMKilled sur le noeud master.,INFRA
Le client VIP est hors de lui et il part à la concurrence.,BUSINESS
Le directeur est furieux suite à la panne.,BUSINESS
Le démon a crashé erreur de config.,INFRA
Le grand compte gueule au téléphone c'est inadmissible.,BUSINESS
Le démon renvoie une erreur OOMKilled logs inaccessibles.,INFRA
Le trafic illégitime cible le load balancer depuis des IP chinoises.,CYBER
L'acheteur fait un scandale à cause du retard.,BUSINESS
Le démon est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Un flood UDP sature la bande passante impact critique.,CYBER
Le prospect est très mécontent il faut l'appeler d'urgence.,BUSINESS
Le conteneur est corrompu(e) après la mise à jour.,INFRA
Une attaque DDoS est détecté(e) par l'anti-DDoS depuis des IP chinoises.,CYBER
Le démon doit être redémarré(e) logs inaccessibles.,INFRA
Le kubelet doit être redémarré(e) logs inaccessibles.,INFRA
Le noyau Linux ne démarre pas après la mise à jour.,INFRA
Le cluster K8s doit être redémarré(e) erreur de config.,INFRA
Le client VIP refuse de payer suite à la panne.,BUSINESS
Le client VIP a envoyé une mise en demeure suite à la panne.,BUSINESS
Une attaque volumétrique est détecté(e) par l'anti-DDoS sur l'IP publique.,CYBER
Une attaque volumétrique sature la bande passante depuis des IP chinoises.,CYBER
L'image Docker est corrompu(e) logs inaccessibles.,INFRA
Le noyau Linux doit être redémarré(e) logs inaccessibles.,INFRA
Le directeur gueule au téléphone c'est inadmissible.,BUSINESS
Le conteneur est corrompu(e) logs inaccessibles.,INFRA
Le grand compte fait un scandale et il part à la concurrence.,BUSINESS
Une attaque volumétrique provocant un black-out mitigation en cours.,CYBER
Le grand compte est furieux suite à la panne.,BUSINESS
Le client refuse de payer sur le dossier en cours.,BUSINESS
Le botnet fait tomber le site depuis des IP chinoises.,CYBER
Ok ça marche.,MISC
L'acheteur refuse de payer il faut l'appeler d'urgence.,BUSINESS
Le prospect refuse de payer car le service est nul.,BUSINESS
Le service systemd renvoie une erreur OOMKilled problème de ressources.,INFRA
Le cluster K8s est corrompu(e) après la mise à jour.,INFRA
Le prospect demande un remboursement et il part à la concurrence.,BUSINESS
Le cluster K8s est corrompu(e) logs inaccessibles.,INFRA
Le grand compte est hors de lui suite à la panne.,BUSINESS
Le noyau Linux ne démarre pas sur le noeud master.,INFRA
Une attaque par amplification fait tomber le site depuis des IP chinoises.,CYBER
L'image Docker renvoie une erreur OOMKilled sur le noeud master.,INFRA
Le cluster K8s doit être redémarré(e) sur le noeud master.,INFRA
Une attaque volumétrique cible le load balancer sur l'IP publique.,CYBER
Un déni de service est détecté(e) par l'anti-DDoS sur l'IP publique.,CYBER
Un flood SYN est détecté(e) par l'anti-DDoS depuis des IP chinoises.,CYBER
Le grand compte est furieux c'est inadmissible.,BUSINESS
Le démon est en état CrashLoopBackOff après la mise à jour.,INFRA
Le client est hors de lui il faut l'appeler d'urgence.,BUSINESS
Le client a envoyé une mise en demeure à cause du retard.,BUSINESS
Le client VIP gueule au téléphone il faut l'appeler d'urgence.,BUSINESS
Le namespace est corrompu(e) problème de ressources.,INFRA
Le conteneur a fait un kernel panic logs inaccessibles.,INFRA
L'acheteur est hors de lui c'est inadmissible.,BUSINESS
Le conteneur a fait un kernel panic sur le noeud master.,INFRA
Le grand compte gueule au téléphone à cause du retard.,BUSINESS
Le service systemd a fait un kernel panic vérifie le fichier yaml.,INFRA
Le kubelet a crashé après la mise à jour.,INFRA
Le grand compte a envoyé une mise en demeure il faut l'appeler d'urgence.,BUSINESS
Une attaque DDoS provocant un black-out sur l'IP publique.,CYBER
Le directeur menace de partir à cause du retard.,BUSINESS
Un flood SYN fait tomber le site sur l'IP publique.,CYBER
Une attaque volumétrique a submergé le firewall depuis des IP chinoises.,CYBER
Le trafic illégitime sature la bande passante sur l'IP publique.,CYBER
Un flood UDP est détecté(e) par l'anti-DDoS sur l'IP publique.,CYBER
Le namespace a fait un kernel panic après la mise à jour.,INFRA
Le client est très mécontent sur le dossier en cours.,BUSINESS
Le client est furieux car le service est nul.,BUSINESS
Le client VIP est très mécontent et il part à la concurrence.,BUSINESS
Le pod est en état CrashLoopBackOff erreur de config.,INFRA
Le conteneur ne démarre pas erreur de config.,INFRA
Le démon doit être redémarré(e) problème de ressources.,INFRA
Le botnet est détecté(e) par l'anti-DDoS sur l'IP publique.,CYBER
Le grand compte est hors de lui car le service est nul.,BUSINESS
Une attaque DDoS fait tomber le site trafic sortant bloqué.,CYBER
Le conteneur a fait un kernel panic vérifie le fichier yaml.,INFRA
Le directeur gueule au téléphone et il part à la concurrence.,BUSINESS
Un déni de service est détecté(e) par l'anti-DDoS c'est massif.,CYBER
Le conteneur a crashé erreur de config.,INFRA
Le botnet provocant un black-out impact critique.,CYBER
Le botnet sature la bande passante mitigation en cours.,CYBER
L'acheteur refuse de payer à cause du retard.,BUSINESS
Le namespace ne monte pas le volume erreur de config.,INFRA
Un flood UDP est détecté(e) par l'anti-DDoS c'est massif.,CYBER
Le client a envoyé une mise en demeure sur le dossier en cours.,BUSINESS
Une attaque volumétrique bombarde le serveur trafic sortant bloqué.,CYBER
Une attaque par amplification cible le load balancer mitigation en cours.,CYBER
Le grand compte gueule au téléphone sur le dossier en cours.,BUSINESS
Le client refuse de payer car le service est nul.,BUSINESS
Le trafic illégitime fait tomber le site sur l'IP publique.,CYBER
Le noyau Linux est corrompu(e) erreur de config.,INFRA
Le prospect gueule au téléphone sur le dossier en cours.,BUSINESS
Le pod doit être redémarré(e) logs inaccessibles.,INFRA
Le conteneur doit être redémarré(e) après la mise à jour.,INFRA
Un flood UDP a submergé le firewall impact critique.,CYBER
L'acheteur menace de partir sur le dossier en cours.,BUSINESS
Un déni de service sature la bande passante c'est massif.,CYBER
Le noyau Linux est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
L'entretien est refusé(e) par les RH.,HR_HIRING
Un flood SYN sature la bande passante c'est massif.,CYBER
L'acheteur fait un scandale suite à la panne.,BUSINESS
Le prospect est furieux suite à la panne.,BUSINESS
L'acheteur est hors de lui suite à la panne.,BUSINESS
Une attaque par amplification est détecté(e) par l'anti-DDoS depuis des IP chinoises.,CYBER
L'acheteur refuse de payer car le service est nul.,BUSINESS
L'entretien est refusé(e) pour le poste.,HR_HIRING
Une attaque par amplification est détecté(e) par l'anti-DDoS mitigation en cours.,CYBER
Le noyau Linux doit être redémarré(e) problème de ressources.,INFRA
Le client VIP fait un scandale à cause du retard.,BUSINESS
Une attaque DDoS est détecté(e) par l'anti-DDoS sur l'IP publique.,CYBER
Le trafic illégitime bombarde le serveur mitigation en cours.,CYBER
Un flood UDP fait tomber le site sur l'IP publique.,CYBER
Le prospect fait un scandale sur le dossier en cours.,BUSINESS
Le client VIP est hors de lui suite à la panne.,BUSINESS
Le pod ne démarre pas logs inaccessibles.,INFRA
Le service systemd est corrompu(e) problème de ressources.,INFRA
Une attaque par amplification cible le load balancer impact critique.,CYBER
Le trafic illégitime est détecté(e) par l'anti-DDoS depuis des IP chinoises.,CYBER
Une attaque par amplification fait tomber le site c'est massif.,CYBER
Le botnet cible le load balancer trafic sortant bloqué.,CYBER
Le noyau Linux doit être redémarré(e) vérifie le fichier yaml.,INFRA
Une attaque DDoS sature la bande passante mitigation en cours.,CYBER
Une attaque DDoS cible le load balancer trafic sortant bloqué.,CYBER
Le trafic illégitime bombarde le serveur depuis des IP chinoises.,CYBER
Une attaque DDoS cible le load balancer depuis des IP chinoises.,CYBER
Le namespace est corrompu(e) vérifie le fichier yaml.,INFRA
Le botnet sature la bande passante depuis des IP chinoises.,CYBER
L'acheteur gueule au téléphone suite à la panne.,BUSINESS
Une attaque par amplification est détecté(e) par l'anti-DDoS trafic sortant bloqué.,CYBER
Le grand compte veut résilier son contrat il faut l'appeler d'urgence.,BUSINESS
Le botnet cible le load balancer sur l'IP publique.,CYBER
Le namespace renvoie une erreur OOMKilled après la mise à jour.,INFRA
Le démon ne monte pas le volume après la mise à jour.,INFRA
Le conteneur est corrompu(e) problème de ressources.,INFRA
Le service systemd ne monte pas le volume après la mise à jour.,INFRA
Le client a envoyé une mise en demeure car le service est nul.,BUSINESS
Une attaque volumétrique est détecté(e) par l'anti-DDoS trafic sortant bloqué.,CYBER
Le service systemd a crashé vérifie le fichier yaml.,INFRA
Le conteneur renvoie une erreur OOMKilled vérifie le fichier yaml.,INFRA
La candidature est refusé(e) par les RH.,HR_HIRING
L'image Docker renvoie une erreur OOMKilled erreur de config.,INFRA
Le client veut résilier son contrat car le service est nul.,BUSINESS
La syntaxe est invalide ligne 40.,TECH
Le botnet cible le load balancer impact critique.,CYBER
Le client a envoyé une mise en demeure il faut l'appeler d'urgence.,BUSINESS
Un flood SYN provocant un black-out sur l'IP publique.,CYBER
Le directeur fait un scandale suite à la panne.,BUSINESS
Le prospect refuse de payer suite à la panne.,BUSINESS
L'image Docker est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
L'image Docker a crashé erreur de config.,INFRA
Le noyau Linux a crashé après la mise à jour.,INFRA
Le kubelet renvoie une erreur OOMKilled problème de ressources.,INFRA
Un flood UDP cible le load balancer mitigation en cours.,CYBER
Le prospect demande un remboursement à cause du retard.,BUSINESS
L'image Docker a fait un kernel panic vérifie le fichier yaml.,INFRA
Le trafic illégitime provocant un black-out impact critique.,CYBER
Le namespace est en état CrashLoopBackOff problème de ressources.,INFRA
Un flood SYN est détecté(e) par l'anti-DDoS mitigation en cours.,CYBER
Le prospect a envoyé une mise en demeure à cause du retard.,BUSINESS
Le trafic illégitime a submergé le firewall trafic sortant bloqué.,CYBER
Le botnet cible le load balancer depuis des IP chinoises.,CYBER
Le service systemd a crashé problème de ressources.,INFRA
Le kubelet a fait un kernel panic sur le noeud master.,INFRA
Le client gueule au téléphone c'est inadmissible.,BUSINESS
Le pod a fait un kernel panic après la mise à jour.,INFRA
L'image Docker a fait un kernel panic sur le noeud master.,INFRA
L'entretien est validé(e) par les RH.,HR_HIRING
Le noyau Linux ne monte pas le volume vérifie le fichier yaml.,INFRA
Le client est furieux il faut l'appeler d'urgence.,BUSINESS
Le pod est corrompu(e) problème de ressources.,INFRA
Le service systemd est corrompu(e) après la mise à jour.,INFRA
Un flood UDP provocant un black-out impact critique.,CYBER
Le conteneur a crashé après la mise à jour.,INFRA
Le trafic illégitime provocant un black-out sur l'IP publique.,CYBER
Le namespace a fait un kernel panic sur le noeud master.,INFRA
Le prospect veut résilier son contrat il faut l'appeler d'urgence.,BUSINESS
Le directeur refuse de payer sur le dossier en cours.,BUSINESS
Le directeur veut résilier son contrat car le service est nul.,BUSINESS
Le conteneur doit être redémarré(e) vérifie le fichier yaml.,INFRA
Le prospect est furieux c'est inadmissible.,BUSINESS
Le client VIP est furieux c'est inadmissible.,BUSINESS
Le client est hors de lui à cause du retard.,BUSINESS
Le cluster K8s ne démarre pas problème de ressources.,INFRA
Le client VIP veut résilier son contrat c'est inadmissible.,BUSINESS
Le kubelet est corrompu(e) problème de ressources.,INFRA
Le pod ne monte pas le volume erreur de config.,INFRA
Le prospect gueule au téléphone et il part à la concurrence.,BUSINESS
Le kubelet a fait un kernel panic vérifie le fichier yaml.,INFRA
Le client est furieux et il part à la concurrence.,BUSINESS
Le noyau Linux ne démarre pas erreur de config.,INFRA
Le client refuse de payer à cause du retard.,BUSINESS
Le démon ne démarre pas après la mise à jour.,INFRA
Le noyau Linux a fait un kernel panic vérifie le fichier yaml.,INFRA
Le démon est corrompu(e) après la mise à jour.,INFRA
Le démon a crashé vérifie le fichier yaml.,INFRA
L'acheteur gueule au téléphone sur le dossier en cours.,BUSINESS
Le grand compte fait un scandale il faut l'appeler d'urgence.,BUSINESS
Le kubelet a fait un kernel panic problème de ressources.,INFRA
Le prospect est hors de lui à cause du retard.,BUSINESS
Le client VIP fait un scandale c'est inadmissible.,BUSINESS
Un déni de service a submergé le firewall depuis des IP chinoises.,CYBER
Le trafic illégitime a submergé le firewall c'est massif.,CYBER
Le grand compte veut résilier son contrat sur le dossier en cours.,BUSINESS
Le démon doit être redémarré(e) erreur de config.,INFRA
Le namespace est en état CrashLoopBackOff logs inaccessibles.,INFRA
Une attaque DDoS provocant un black-out trafic sortant bloqué.,CYBER
Un flood SYN bombarde le serveur depuis des IP chinoises.,CYBER
Un déni de service bombarde le serveur sur l'IP publique.,CYBER
Un déni de service a submergé le firewall trafic sortant bloqué.,CYBER
Le prospect menace de partir sur le dossier en cours.,BUSINESS
Le directeur a envoyé une mise en demeure car le service est nul.,BUSINESS
Le namespace ne monte pas le volume logs inaccessibles.,INFRA
Le conteneur ne monte pas le volume erreur de config.,INFRA
Elle m'énerve.,GOSSIP
Le prospect veut résilier son contrat à cause du retard.,BUSINESS
Un flood SYN bombarde le serveur c'est massif.,CYBER
Le botnet sature la bande passante c'est massif.,CYBER
Le client gueule au téléphone suite à la panne.,BUSINESS
Le service systemd a crashé après la mise à jour.,INFRA
Le prospect a envoyé une mise en demeure car le service est nul.,BUSINESS
Le namespace ne monte pas le volume problème de ressources.,INFRA
Le client fait un scandale c'est inadmissible.,BUSINESS
Le pod a fait un kernel panic logs inaccessibles.,INFRA
Le client est furieux c'est inadmissible.,BUSINESS
Une attaque DDoS bombarde le serveur sur l'IP publique.,CYBER
Le client est très mécontent à cause du retard.,BUSINESS
Le kubelet a crashé vérifie le fichier yaml.,INFRA
Le kubelet est en état CrashLoopBackOff sur le noeud master.,INFRA
L'acheteur est furieux car le service est nul.,BUSINESS
Le trafic illégitime bombarde le serveur impact critique.,CYBER
Une attaque par amplification bombarde le serveur trafic sortant bloqué.,CYBER
Le botnet bombarde le serveur impact critique.,CYBER
Le kubelet doit être redémarré(e) vérifie le fichier yaml.,INFRA
Le client VIP a envoyé une mise en demeure à cause du retard.,BUSINESS
Le prospect demande un remboursement suite à la panne.,BUSINESS
L'image Docker ne monte pas le volume sur le noeud master.,INFRA
Une attaque DDoS a submergé le firewall sur l'IP publique.,CYBER
Le trafic illégitime a submergé le firewall depuis des IP chinoises.,CYBER
Le grand compte fait un scandale suite à la panne.,BUSINESS
Le trafic illégitime provocant un black-out mitigation en cours.,CYBER
Le service systemd est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Le client est hors de lui et il part à la concurrence.,BUSINESS
Le directeur a envoyé une mise en demeure il faut l'appeler d'urgence.,BUSINESS
Le client VIP gueule au téléphone et il part à la concurrence.,BUSINESS
Le démon est en état CrashLoopBackOff erreur de config.,INFRA
L'acheteur fait un scandale sur le dossier en cours.,BUSINESS
Le botnet est détecté(e) par l'anti-DDoS c'est massif.,CYBER
Le directeur gueule au téléphone suite à la panne.,BUSINESS
Le client est hors de lui c'est inadmissible.,BUSINESS
Le cluster K8s ne démarre pas vérifie le fichier yaml.,INFRA
Le prospect a envoyé une mise en demeure et il part à la concurrence.,BUSINESS
Une attaque DDoS sature la bande passante trafic sortant bloqué.,CYBER
L'acheteur menace de partir il faut l'appeler d'urgence.,BUSINESS
Le pod est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Le kubelet ne démarre pas après la mise à jour.,INFRA
Une attaque volumétrique bombarde le serveur mitigation en cours.,CYBER
Le client VIP est hors de lui il faut l'appeler d'urgence.,BUSINESS
Le namespace a fait un kernel panic logs inaccessibles.,INFRA
Le prospect est furieux car le service est nul.,BUSINESS
L'image Docker est en état CrashLoopBackOff logs inaccessibles.,INFRA
Le kubelet est en état CrashLoopBackOff erreur de config.,INFRA
Un déni de service fait tomber le site sur l'IP publique.,CYBER
Un flood UDP est détecté(e) par l'anti-DDoS trafic sortant bloqué.,CYBER
Le pod est corrompu(e) vérifie le fichier yaml.,INFRA
Le conteneur est en état CrashLoopBackOff après la mise à jour.,INFRA
Le grand compte fait un scandale car le service est nul.,BUSINESS
Une attaque par amplification cible le load balancer sur l'IP publique.,CYBER
Une attaque volumétrique a submergé le firewall impact critique.,CYBER
Le service systemd ne monte pas le volume sur le noeud master.,INFRA
Le noyau Linux ne monte pas le volume erreur de config.,INFRA
Le noyau Linux a crashé vérifie le fichier yaml.,INFRA
Le client demande un remboursement car le service est nul.,BUSINESS
Une attaque par amplification provocant un black-out mitigation en cours.,CYBER
Le cluster K8s est en état CrashLoopBackOff sur le noeud master.,INFRA
Le namespace est en état CrashLoopBackOff sur le noeud master.,INFRA
Le conteneur est en état CrashLoopBackOff logs inaccessibles.,INFRA
Un déni de service sature la bande passante depuis des IP chinoises.,CYBER
L'acheteur est furieux et il part à la concurrence.,BUSINESS
Le directeur menace de partir sur le dossier en cours.,BUSINESS
L'image Docker a crashé sur le noeud master.,INFRA
Le client veut résilier son contrat et il part à la concurrence.,BUSINESS
Le grand compte refuse de payer et il part à la concurrence.,BUSINESS
Le pod ne démarre pas vérifie le fichier yaml.,INFRA
Une attaque par amplification a submergé le firewall mitigation en cours.,CYBER
Une attaque DDoS provocant un black-out mitigation en cours.,CYBER
L'acheteur veut résilier son contrat sur le dossier en cours.,BUSINESS
L'acheteur gueule au téléphone à cause du retard.,BUSINESS
Le directeur veut résilier son contrat il faut l'appeler d'urgence.,BUSINESS
Le démon a fait un kernel panic sur le noeud master.,INFRA
Une attaque DDoS est détecté(e) par l'anti-DDoS trafic sortant bloqué.,CYBER
Le démon est en état CrashLoopBackOff problème de ressources.,INFRA
La syntaxe lance une erreur dans la boucle.,TECH
Un déni de service est détecté(e) par l'anti-DDoS trafic sortant bloqué.,CYBER
Le grand compte menace de partir c'est inadmissible.,BUSINESS
L'image Docker ne monte pas le volume problème de ressources.,INFRA
Le code est invalide dans la boucle.,TECH
Le démon ne démarre pas erreur de config.,INFRA
Le grand compte demande un remboursement c'est inadmissible.,BUSINESS
Le namespace a crashé erreur de config.,INFRA
L'acheteur est furieux il faut l'appeler d'urgence.,BUSINESS
Le kubelet est en état CrashLoopBackOff logs inaccessibles.,INFRA
Le client VIP est très mécontent il faut l'appeler d'urgence.,BUSINESS
Le directeur menace de partir et il part à la concurrence.,BUSINESS
Une attaque DDoS bombarde le serveur depuis des IP chinoises.,CYBER
Le botnet sature la bande passante trafic sortant bloqué.,CYBER
Le kubelet ne démarre pas sur le noeud master.,INFRA
Le kubelet a crashé problème de ressources.,INFRA
Le client VIP refuse de payer à cause du retard.,BUSINESS
Le botnet provocant un black-out sur l'IP publique.,CYBER
La candidature est validé(e) pour le poste.,HR_HIRING
Le cluster K8s doit être redémarré(e) logs inaccessibles.,INFRA
Un déni de service a submergé le firewall sur l'IP publique.,CYBER
Le client menace de partir suite à la panne.,BUSINESS
Un flood SYN est détecté(e) par l'anti-DDoS sur l'IP publique.,CYBER
Le service systemd ne monte pas le volume erreur de config.,INFRA
Le client est furieux suite à la panne.,BUSINESS
Le kubelet doit être redémarré(e) après la mise à jour.,INFRA
Le cluster K8s ne démarre pas après la mise à jour.,INFRA
Le démon renvoie une erreur OOMKilled erreur de config.,INFRA
L'image Docker est corrompu(e) erreur de config.,INFRA
Le service systemd ne monte pas le volume logs inaccessibles.,INFRA
Le prospect est hors de lui sur le dossier en cours.,BUSINESS
Un flood UDP a submergé le firewall depuis des IP chinoises.,CYBER
L'acheteur a envoyé une mise en demeure sur le dossier en cours.,BUSINESS
Le conteneur doit être redémarré(e) erreur de config.,INFRA
L'acheteur veut résilier son contrat car le service est nul.,BUSINESS
Une attaque par amplification fait tomber le site trafic sortant bloqué.,CYBER
Le grand compte refuse de payer à cause du retard.,BUSINESS
Le démon a fait un kernel panic problème de ressources.,INFRA
Le cluster K8s est corrompu(e) sur le noeud master.,INFRA
Un flood UDP fait tomber le site c'est massif.,CYBER
Le client demande un remboursement sur le dossier en cours.,BUSINESS
Une attaque DDoS est détecté(e) par l'anti-DDoS c'est massif.,CYBER
Le noyau Linux a crashé sur le noeud master.,INFRA
Le noyau Linux renvoie une erreur OOMKilled erreur de config.,INFRA
Le prospect gueule au téléphone il faut l'appeler d'urgence.,BUSINESS
Le noyau Linux renvoie une erreur OOMKilled problème de ressources.,INFRA
Le directeur demande un remboursement car le service est nul.,BUSINESS
Le client VIP est hors de lui sur le dossier en cours.,BUSINESS
Le client refuse de payer et il part à la concurrence.,BUSINESS
Le service systemd est corrompu(e) logs inaccessibles.,INFRA
Je vois.,MISC
Le prospect menace de partir et il part à la concurrence.,BUSINESS
Le prospect refuse de payer et il part à la concurrence.,BUSINESS
Le grand compte est très mécontent et il part à la concurrence.,BUSINESS
Le cluster K8s est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Le directeur gueule au téléphone sur le dossier en cours.,BUSINESS
Le service systemd a crashé sur le noeud master.,INFRA
Le directeur demande un remboursement il faut l'appeler d'urgence.,BUSINESS
L'image Docker a fait un kernel panic erreur de config.,INFRA
L'acheteur est très mécontent suite à la panne.,BUSINESS
Le noyau Linux ne démarre pas problème de ressources.,INFRA
Le pod ne monte pas le volume logs inaccessibles.,INFRA
Le service systemd renvoie une erreur OOMKilled vérifie le fichier yaml.,INFRA
L'acheteur est très mécontent et il part à la concurrence.,BUSINESS
Le directeur est très mécontent il faut l'appeler d'urgence.,BUSINESS
L'image Docker ne démarre pas sur le noeud master.,INFRA
Le prospect est hors de lui suite à la panne.,BUSINESS
Le kubelet ne démarre pas problème de ressources.,INFRA
Le namespace a crashé logs inaccessibles.,INFRA
Tu me manques.,LOVE
Le client veut résilier son contrat il faut l'appeler d'urgence.,BUSINESS
Le directeur veut résilier son contrat à cause du retard.,BUSINESS
Le grand compte est très mécontent à cause du retard.,BUSINESS
Le cluster K8s a fait un kernel panic problème de ressources.,INFRA
Un déni de service cible le load balancer c'est massif.,CYBER
Le grand compte menace de partir sur le dossier en cours.,BUSINESS
Le directeur refuse de payer il faut l'appeler d'urgence.,BUSINESS
Une attaque par amplification fait tomber le site sur l'IP publique.,CYBER
Un flood SYN a submergé le firewall mitigation en cours.,CYBER
Le namespace a crashé sur le noeud master.,INFRA
Le namespace est en état CrashLoopBackOff erreur de config.,INFRA
Le pod a fait un kernel panic erreur de config.,INFRA
Le trafic illégitime sature la bande passante c'est massif.,CYBER
Le démon est en état CrashLoopBackOff logs inaccessibles.,INFRA
Une attaque volumétrique fait tomber le site trafic sortant bloqué.,CYBER
Bisous.,LOVE
Le directeur demande un remboursement sur le dossier en cours.,BUSINESS
Une attaque par amplification fait tomber le site mitigation en cours.,CYBER
Un déni de service fait tomber le site impact critique.,CYBER
Le cluster K8s ne monte pas le volume problème de ressources.,INFRA
Le service systemd est corrompu(e) erreur de config.,INFRA
Le client demande un remboursement il faut l'appeler d'urgence.,BUSINESS
Le grand compte est très mécontent suite à la panne.,BUSINESS
Un flood SYN cible le load balancer sur l'IP publique.,CYBER
Un flood SYN sature la bande passante impact critique.,CYBER
