Phrase_FR,Phrase_EN,Topic
C'est un se la raconte quelle honte.,He is a shows off what a shame.,GOSSIP
Le contrat est signé(e) demain matin au plus tard.,The contract is signed tomorrow morning at the latest.,BUSINESS
Refuse mon virement avant minuit.,Decline my transfer before midnight.,BANKING
Le commit ne compile pas erreur 404.,The commit does not compile error 404.,TECH
C'est ok pas de souci.,It is ok no worries.,MISC
Ma carte tout de suite avant minuit.,My card immediately before midnight.,BANKING
Le compilateur ne compile pas après le merge.,The compiler does not compile after the merge.,TECH
Tout ok merci.,Everything ok thanks.,MISC
Ce type est toxique et tout le monde le sait.,That guy is toxic and everyone knows it.,GOSSIP
Le déploiement échoue au build sur l'environnement de dev.,The deployment fails build on dev environment.,TECH
Le log d'accès subit une attaque accès root non autorisé.,The access log is under attack unauthorized root access.,CYBER
L'avoir doit être régularisé(e) malgré la relance.,The credit note must be adjusted despite the reminder.,ACCOUNTING
L'exception ne retourne rien sur l'environnement de dev.,The exception returns nothing on dev environment.,TECH
La note de frais montre un écart significatif au niveau du bilan.,The expense report shows a significant discrepancy at the balance sheet level.,ACCOUNTING
Je t'aime manques ma belle.,I love you miss me my beauty.,LOVE
Envie de te serrer dans mes bras terriblement.,Want to hold you in my arms terribly.,LOVE
L'alimentation est plein à 90% sur le noeud principal.,The power supply is 90% full on the main node.,INFRA
Tu me manques mon amour.,You miss me my love.,LOVE
Le cpu fait du bruit coupure fibre.,The cpu makes noise fiber cut.,INFRA
La pression me met mal à l'aise depuis plusieurs mois.,The pressure makes me uncomfortable for several months.,HR_COMPLAINT
L'amortissement doit être régularisé(e) avant la visite des auditeurs.,The depreciation must be adjusted before the auditors visit.,ACCOUNTING
Le management est anxiogène de harcèlement moral.,The management is anxiety-inducing of moral harassment.,HR_COMPLAINT
La directrice se la raconte depuis son arrivée.,The director shows off since arrival.,GOSSIP
Le firewall signale une anomalie fuite de données.,The firewall signals an anomaly data leak.,CYBER
La provision n'est pas à jour pour le trimestre en cours.,The provision is not up to date for the current quarter.,ACCOUNTING
Tout arrive super.,Everything am coming great.,MISC
Le renouvellement doit être envoyé(e) demain matin au plus tard.,The renewal must be sent tomorrow morning at the latest.,BUSINESS
La facture fournisseur ne correspond pas au bon de commande au niveau du bilan.,The supplier invoice does not match the po at the balance sheet level.,ACCOUNTING
La pression me met mal à l'aise selon le règlement intérieur.,The pressure makes me uncomfortable according to internal rules.,HR_COMPLAINT
La grille de salaire peut être négocié(e) après la période d'essai.,The salary grid can be negotiated after the probation period.,HR_HIRING
Le ventilateur sature sur le noeud principal.,The fan is maxing out on the main node.,INFRA
Le manager est incompétent et tout le monde le sait.,The manager is incompetent and everyone knows it.,GOSSIP
Le nouveau est toxique c'est hallucinant.,The new guy is toxic it's mind-blowing.,GOSSIP
Le closing va être perdu(e) pour atteindre l'objectif.,The closing is going to be lost to hit the target.,BUSINESS
Le compilateur est déprécié(e) dans le module principal.,The compiler is deprecated in the main module.,TECH
La marge brute doit être relancé(e) pour atteindre l'objectif.,The gross margin needs follow-up to hit the target.,BUSINESS
Le cpu a grillé alerte monitoring.,The cpu burned out monitoring alert.,INFRA
Mon amour t'adore infiniment.,My love adore you infinitely.,LOVE
Annule le chèque car je n'ai pas fait cet achat.,Cancel the check because i didn't make this purchase.,BANKING
Le management met en danger l'équipe vis-à-vis de ma sécurité.,The management endangers the team regarding my safety.,HR_COMPLAINT
Le switch doit être redémarré alerte monitoring.,The switch must be rebooted monitoring alert.,INFRA
Un payload est expiré(e) depuis une ip inconnue.,A payload is expired from an unknown ip.,CYBER
L'amortissement montre un écart significatif au niveau du bilan.,The depreciation shows a significant discrepancy at the balance sheet level.,ACCOUNTING
Le log d'accès est bloqué(e) par le waf.,The access log is blocked by the waf.,CYBER
Rejette le paiement car je n'ai pas fait cet achat.,Reject the payment because i didn't make this purchase.,BANKING
Le cpu est déconnecté cause ralentissement.,The cpu is disconnected causing slowdown.,INFRA
Le manager se la raconte depuis son arrivée.,The manager shows off since arrival.,GOSSIP
C'est fait super.,It is done great.,MISC
Une injection sql subit une attaque sans signature connue.,Sql injection is under attack without known signature.,CYBER
Le commit est mal indenté(e) erreur 404.,The commit is poorly indented error 404.,TECH
Tout reçu pour moi.,Everything received for me.,MISC
Une procédure une rupture conventionnelle depuis plusieurs mois.,A procedure a mutual termination for several months.,HR_COMPLAINT
La variable a échoué paramètre manquant.,The variable failed missing parameter.,TECH
Les prétentions salariales augmente de 10% avec un bonus sur objectifs.,Salary expectations increases by 10% with a performance bonus.,HR_HIRING
L'ambiance est inacceptable et je vais saisir les rh.,The atmosphere is unacceptable and i will contact hr.,HR_COMPLAINT
La grille de salaire peut être négocié(e) après la période d'essai.,The salary grid can be negotiated after the probation period.,HR_HIRING
Valide le découvert autorisé sur le compte joint.,Validate the overdraft limit on the joint account.,BANKING
Le pipeline est stratégique avec une clause de sortie.,The pipeline is strategic with an exit clause.,BUSINESS
Le niveau de rémunération inclut une voiture avec un bonus sur objectifs.,Compensation level includes a car with a performance bonus.,HR_HIRING
Le framework échoue au build à la ligne 42.,The framework fails build at line 42.,TECH
Je t'aime manques plus que tout.,I love you miss me more than anything.,LOVE
Tu me t'adore vite.,You adore you soon.,LOVE
Suspends tout de suite pour motif de vol.,Suspend immediately due to theft.,BANKING
Plein de manques terriblement.,Lots of miss me terribly.,LOVE
Je signale doit cesser et je vais saisir les rh.,I report must stop and i will contact hr.,HR_COMPLAINT
La part variable peut être négocié(e) si tu signes cette semaine.,The variable part can be negotiated if you sign this week.,HR_HIRING
Ce type est un incapable on peut pas lui faire confiance.,That guy is incapable we can't trust him.,GOSSIP
Le manager brasse du vent on peut pas lui faire confiance.,The manager is full of hot air we can't trust him.,GOSSIP
Le commit ne compile pas dans le module principal.,The commit does not compile in the main module.,TECH
Le niveau de rémunération est de 45k dans le contrat de travail.,Compensation level is 45k in the employment contract.,HR_HIRING
La négociation doit être envoyé(e) si on veut gagner le deal.,The negotiation must be sent if we want to win the deal.,BUSINESS
Le commit échoue au build à l'exécution.,The commit fails build at runtime.,TECH
Le cluster est plein à 90% erreur matérielle.,The cluster is 90% full hardware error.,INFRA
La provision doit être régularisé(e) avant la visite des auditeurs.,The provision must be adjusted before the auditors visit.,ACCOUNTING
Débloque mon virement avant minuit.,Unblock my transfer before midnight.,BANKING
Oppose le chèque car je n'ai pas fait cet achat.,Stop the check because i didn't make this purchase.,BANKING
Elle est est toxique c'est une blague.,She is is toxic it's a joke.,GOSSIP
Le firewall tente une connexion sur le serveur dmz.,The firewall attempts connection on the dmz server.,CYBER
Oppose le chèque avant minuit.,Stop the check before midnight.,BANKING
Le cluster perd des paquets sur le noeud principal.,The cluster is losing packets on the main node.,INFRA
Le cpu ne répond plus problème de ping.,The cpu is not responding ping issue.,INFRA
Gros battre pour toi mon amour.,Big beat for you my love.,LOVE
Elle est m'énerve il est bizarre.,She is annoys me he is weird.,GOSSIP
La pression va me pousser à la démission et je vais saisir les rh.,The pressure will push me to resign and i will contact hr.,HR_COMPLAINT
Il est toxique c'est une blague.,He is toxic it's a joke.,GOSSIP
C'est une situation ne respecte pas le droit au sein du bureau.,It is a situation does not respect the law within the office.,HR_COMPLAINT
Ton salaire actuel peut être négocié(e) avec un bonus sur objectifs.,Your current salary can be negotiated with a performance bonus.,HR_HIRING
L'appel d'offres doit être relancé(e) avant la fin du trimestre.,The tender needs follow-up before quarter end.,BUSINESS
Le manager est incompétent c'est hallucinant.,The manager is incompetent it's mind-blowing.,GOSSIP
Mon amour battre pour toi plus que tout.,My love beat for you more than anything.,LOVE
La fonction n'est pas typé(e) sur l'environnement de dev.,The function is not typed on dev environment.,TECH
Tu me te serrer dans mes bras plus que tout.,You hold you in my arms more than anything.,LOVE
Le bilan montre un écart significatif suite à l'erreur de saisie.,The balance sheet shows a significant discrepancy following the data entry error.,ACCOUNTING
Je demande doit cesser au sein du bureau.,I request must stop within the office.,HR_COMPLAINT
Le devis doit être relancé(e) avec une clause de sortie.,The quote needs follow-up with an exit clause.,BUSINESS
Les stock-options est trop bas(se) avec un bonus sur objectifs.,Stock options is too low with a performance bonus.,HR_HIRING
Tout marche super.,Everything works great.,MISC
La mémoire ram ne répond plus sur le noeud principal.,The ram memory is not responding on the main node.,INFRA
L'offre d'embauche a été validé(e) pour ce poste senior.,The job offer has been validated for this senior role.,HR_HIRING
La rémunération brute est trop bas(se) après la période d'essai.,The gross remuneration is too low after the probation period.,HR_HIRING
Le plafond le plafond de paiement le solde est insuffisant.,The limit the payment limit the balance is insufficient.,BANKING
La rémunération brute est en dessous du marché dans le contrat de travail.,The gross remuneration is below market in the employment contract.,HR_HIRING
La clé privée signale une anomalie fuite de données.,The private key signals an anomaly data leak.,CYBER
Rejette le prélèvement sepa immédiatement.,Reject the sepa direct debit immediately.,BANKING
Un payload subit une attaque niveau critique.,A payload is under attack critical level.,CYBER
Tout marche pour moi.,Everything works for me.,MISC
L'offre d'embauche est très compétitif après la période d'essai.,The job offer is very competitive after the probation period.,HR_HIRING
Le dossier vu bonne journée.,The folder seen have a good day.,MISC
Je ne me sens pas porte atteinte à ma dignité et je vais saisir les rh.,I do not feel infringes on my dignity and i will contact hr.,HR_COMPLAINT
Tout vu tout de suite.,Everything seen right away.,MISC
Une attaque ddos scanne le réseau fuite de données.,Ddos attack scans the network data leak.,CYBER
Ce comportement va me pousser à la démission vis-à-vis de ma sécurité.,This behavior will push me to resign regarding my safety.,HR_COMPLAINT
Tout vu pour moi.,Everything seen for me.,MISC
La bande passante ne répond plus coupure fibre.,The bandwidth is not responding fiber cut.,INFRA
Le harcèlement doit cesser vis-à-vis de ma sécurité.,Harassment must stop regarding my safety.,HR_COMPLAINT
La clé privée subit une attaque niveau critique.,The private key is under attack critical level.,CYBER
Tout noté merci.,Everything noted thanks.,MISC
La liasse fiscale a été rejeté(e) sur l'exercice n-1.,The tax package was rejected on year n-1.,ACCOUNTING
Ma chérie pense à toi très fort.,My darling think of you very much.,LOVE
Tout m'en occupe pour moi.,Everything handle it for me.,MISC
Une injection sql est bloqué(e) niveau critique.,Sql injection is blocked critical level.,CYBER
Le contrat est bloqué(e) au juridique avec une clause de sortie.,The contract is stuck at legal with an exit clause.,BUSINESS
La bande passante ne répond plus erreur matérielle.,The bandwidth is not responding hardware error.,INFRA
Je t'envoie pense à toi partout.,I send you think of you all over.,LOVE
Mon collègue est un incapable c'est une blague.,My colleague is incapable it's a joke.,GOSSIP
À ce soir manques terriblement.,See you tonight miss me terribly.,LOVE
L'opportunité hésite encore si on veut gagner le deal.,The opportunity is still hesitating if we want to win the deal.,BUSINESS
Le disque dur est down coupure fibre.,The hard drive is down fiber cut.,INFRA
Une attaque ddos signale une anomalie tentative de phishing.,Ddos attack signals an anomaly phishing attempt.,CYBER
La directrice a eu le poste par piston depuis son arrivée.,The director got the job through nepotism since arrival.,GOSSIP
Ton salaire actuel a été validé(e) si tu signes cette semaine.,Your current salary has been validated if you sign this week.,HR_HIRING
La latence ne répond plus problème de ping.,The latency is not responding ping issue.,INFRA
L'écriture comptable ne correspond pas au bon de commande sur l'exercice n-1.,The accounting entry does not match the po on year n-1.,ACCOUNTING
Le harcèlement porte atteinte à ma dignité au sein du bureau.,Harassment infringes on my dignity within the office.,HR_COMPLAINT
Le dossier vu à plus.,The folder seen see you.,MISC
Le harcèlement porte atteinte à ma dignité et j'ai contacté un avocat.,Harassment infringes on my dignity and i contacted a lawyer.,HR_COMPLAINT
Un malware est expiré(e) sans signature connue.,A malware is expired without known signature.,CYBER
Je ne me sens pas me met mal à l'aise au sein du bureau.,I do not feel makes me uncomfortable within the office.,HR_COMPLAINT
Ma carte le chèque sans contact.,My card the check contactless.,BANKING
Je reçu pour moi.,I received for me.,MISC
Le disque dur ne répond plus erreur matérielle.,The hard drive is not responding hardware error.,INFRA
Le routeur est plein à 90% dans la salle serveur.,The router is 90% full in the server room.,INFRA
La déclaration tva manque de justificatif sur l'exercice n-1.,The vat return lacks proof on year n-1.,ACCOUNTING
Je noté pour moi.,I noted for me.,MISC
Plein de te serrer dans mes bras mon amour.,Lots of hold you in my arms my love.,LOVE
L'offre d'embauche sera versé(e) sur 13 mois si tu signes cette semaine.,The job offer will be paid over 13 months if you sign this week.,HR_HIRING
Le harcèlement met en danger l'équipe depuis plusieurs mois.,Harassment endangers the team for several months.,HR_COMPLAINT
Le câble réseau ne répond plus il faut changer la pièce.,The network cable is not responding part needs replacement.,INFRA
La rémunération brute est de 45k pour ce poste senior.,The gross remuneration is 45k for this senior role.,HR_HIRING
Le harcèlement porte atteinte à ma dignité selon le règlement intérieur.,Harassment infringes on my dignity according to internal rules.,HR_COMPLAINT
La prime de bienvenue peut être négocié(e) selon ton profil.,The signing bonus can be negotiated depending on your profile.,HR_HIRING
C'est marche merci.,It is works thanks.,MISC
C'est vu merci.,It is seen thanks.,MISC
Le json est déprécié(e) erreur 404.,The json is deprecated error 404.,TECH
Ce type est complètement nul c'est une blague.,That guy is completely useless it's a joke.,GOSSIP
Le log d'accès signale une anomalie immédiatement.,The access log signals an anomaly immediately.,CYBER
Valide les frais bancaires vers le bénéficiaire enregistré.,Validate bank fees to the registered beneficiary.,BANKING
La proposition commerciale arrive à échéance si on veut gagner le deal.,The sales proposal is expiring if we want to win the deal.,BUSINESS
Le bilan montre un écart significatif pour la clôture mensuelle.,The balance sheet shows a significant discrepancy for the monthly closing.,ACCOUNTING
À ce soir te serrer dans mes bras infiniment.,See you tonight hold you in my arms infinitely.,LOVE
Envie de pense à toi très fort.,Want to think of you very much.,LOVE
C'est fait super.,It is done great.,MISC
Le salaire fixe est très compétitif hors avantages en nature.,The fixed salary is very competitive excluding benefits in kind.,HR_HIRING
Une attaque ddos subit une attaque fuite de données.,Ddos attack is under attack data leak.,CYBER
Envie de bisous infiniment.,Want to kisses infinitely.,LOVE
Je ne me sens pas porte atteinte à ma dignité immédiatement.,I do not feel infringes on my dignity immediately.,HR_COMPLAINT
L'autre idiot se la raconte c'est une blague.,The other idiot shows off it's a joke.,GOSSIP
Le prélèvement tout de suite avant minuit.,The direct debit immediately before midnight.,BANKING
Le json est déprécié(e) pour cause de syntaxe.,The json is deprecated due to syntax.,TECH
Le port 22 a mis en quarantaine sur le serveur dmz.,Port 22 quarantined on the dmz server.,CYBER
L'écriture comptable est incorrecte pour le trimestre en cours.,The accounting entry is incorrect for the current quarter.,ACCOUNTING
Le cpu a grillé sur le noeud principal.,The cpu burned out on the main node.,INFRA
Suspends les frais bancaires le solde est insuffisant.,Suspend bank fees the balance is insufficient.,BANKING
La classe provoque un segfault erreur 404.,The class causes a segfault error 404.,TECH
Les stock-options est très compétitif après la période d'essai.,Stock options is very competitive after the probation period.,HR_HIRING
C'est une situation doit cesser immédiatement.,It is a situation must stop immediately.,HR_COMPLAINT
À ce soir manques ma belle.,See you tonight miss me my beauty.,LOVE
Le cpu est déconnecté sur le noeud principal.,The cpu is disconnected on the main node.,INFRA
La requête http est asynchrone à l'exécution.,The http request is asynchronous at runtime.,TECH
La fonction est déprécié(e) erreur 500.,The function is deprecated error 500.,TECH
L'antivirus est expiré(e) par le waf.,The antivirus is expired by the waf.,CYBER
C'est un est incompétent c'est une blague.,He is a is incompetent it's a joke.,GOSSIP
Le rapprochement bancaire a été rejeté(e) malgré la relance.,The bank reconciliation was rejected despite the reminder.,ACCOUNTING
La prime de bienvenue est trop bas(se) si tu signes cette semaine.,The signing bonus is too low if you sign this week.,HR_HIRING
Je m'en occupe super.,I handle it great.,MISC
Je m'en occupe pas de souci.,I handle it no worries.,MISC
Refuse le paiement avant minuit.,Decline the payment before midnight.,BANKING
La proposition commerciale hésite encore demain matin au plus tard.,The sales proposal is still hesitating tomorrow morning at the latest.,BUSINESS
Le manager brasse du vent franchement c'est abusé.,The manager is full of hot air honestly it's too much.,GOSSIP
Ce type m'énerve il sert à rien.,That guy annoys me he is useless.,GOSSIP
La directrice est complètement nul franchement c'est abusé.,The director is completely useless honestly it's too much.,GOSSIP
Je ne me sens pas ne respecte pas le droit selon le règlement intérieur.,I do not feel does not respect the law according to internal rules.,HR_COMPLAINT
Le harcèlement porte atteinte à ma dignité vis-à-vis de ma sécurité.,Harassment infringes on my dignity regarding my safety.,HR_COMPLAINT
La prime de bienvenue est très compétitif dans le contrat de travail.,The signing bonus is very competitive in the employment contract.,HR_HIRING
La grille de salaire augmente de 10% après la période d'essai.,The salary grid increases by 10% after the probation period.,HR_HIRING
Le salaire fixe sera versé(e) sur 13 mois si tu signes cette semaine.,The fixed salary will be paid over 13 months if you sign this week.,HR_HIRING
Une procédure doit cesser de harcèlement moral.,A procedure must stop of moral harassment.,HR_COMPLAINT
Envie de câlins terriblement.,Want to hugs terribly.,LOVE
La boucle while n'est pas typé(e) dans le module principal.,The while loop is not typed in the main module.,TECH
Les prétentions salariales a été validé(e) si tu signes cette semaine.,Salary expectations has been validated if you sign this week.,HR_HIRING
Je t'envoie pense à toi terriblement.,I send you think of you terribly.,LOVE
Le dossier m'en occupe super.,The folder handle it great.,MISC
Tu me te serrer dans mes bras mon amour.,You hold you in my arms my love.,LOVE
C'est vu tout de suite.,It is seen right away.,MISC
La directrice est toxique depuis son arrivée.,The director is toxic since arrival.,GOSSIP
Bloque la transaction avant minuit.,Block the transaction before midnight.,BANKING
La directrice m'énerve il est bizarre.,The director annoys me he is weird.,GOSSIP
La négociation est en bonne voie pour atteindre l'objectif.,The negotiation is on the right track to hit the target.,BUSINESS
Le harcèlement ne respecte pas le droit depuis plusieurs mois.,Harassment does not respect the law for several months.,HR_COMPLAINT
Le firewall est chiffré(e) accès root non autorisé.,The firewall is encrypted unauthorized root access.,CYBER
C'est une situation ne respecte pas le droit selon le règlement intérieur.,It is a situation does not respect the law according to internal rules.,HR_COMPLAINT
Je ok tout de suite.,I ok right away.,MISC
Le passif est en attente de validation malgré la relance.,The liabilities is pending validation despite the reminder.,ACCOUNTING
Je m'en occupe tout de suite.,I handle it right away.,MISC
Une procédure doit cesser immédiatement.,A procedure must stop immediately.,HR_COMPLAINT
La requête http ne compile pas erreur 404.,The http request does not compile error 404.,TECH
Les prétentions salariales dépend de l'expérience selon ton profil.,Salary expectations depends on experience depending on your profile.,HR_HIRING
Le port 22 est expiré(e) sans signature connue.,Port 22 is expired without known signature.,CYBER
Je signale est inacceptable et j'ai contacté un avocat.,I report is unacceptable and i contacted a lawyer.,HR_COMPLAINT
Rejette le chèque avant minuit.,Reject the check before midnight.,BANKING
Le niveau de rémunération inclut une voiture selon ton profil.,Compensation level includes a car depending on your profile.,HR_HIRING
Le switch surchauffe cause ralentissement.,The switch is overheating causing slowdown.,INFRA
Oppose l'accès au compte vers le bénéficiaire enregistré.,Stop account access to the registered beneficiary.,BANKING
L'appel d'offres va être perdu(e) face à la concurrence.,The tender is going to be lost against competition.,BUSINESS
Le harcèlement est inacceptable et j'ai contacté un avocat.,Harassment is unacceptable and i contacted a lawyer.,HR_COMPLAINT
Envie de bisous très fort.,Want to kisses very much.,LOVE
Le management constitue une faute grave immédiatement.,The management constitutes serious misconduct immediately.,HR_COMPLAINT
C'est m'en occupe bonne journée.,It is handle it have a good day.,MISC
Ce type est incompétent depuis son arrivée.,That guy is incompetent since arrival.,GOSSIP
Débloque les frais bancaires je suis à découvert.,Unblock bank fees i am overdrawn.,BANKING
Le switch est down cause ralentissement.,The switch is down causing slowdown.,INFRA
Le package global inclut une voiture hors avantages en nature.,The global package includes a car excluding benefits in kind.,HR_HIRING
À ce soir battre pour toi avec tendresse.,See you tonight beat for you with tenderness.,LOVE
C'est ok super.,It is ok great.,MISC
Ce leche-bottes m'énerve franchement c'est abusé.,That bootlicker annoys me honestly it's too much.,GOSSIP
La mémoire ram a grillé cause ralentissement.,The ram memory burned out causing slowdown.,INFRA
La bande passante ne répond plus coupure fibre.,The bandwidth is not responding fiber cut.,INFRA
Le ventilateur a grillé sur le noeud principal.,The fan burned out on the main node.,INFRA
Le ventilateur perd des paquets dans la salle serveur.,The fan is losing packets in the server room.,INFRA
C'est une situation constitue une faute grave au sein du bureau.,It is a situation constitutes serious misconduct within the office.,HR_COMPLAINT
Débloque tout de suite le solde est insuffisant.,Unblock immediately the balance is insufficient.,BANKING
La grille de salaire dépend de l'expérience pour ce poste senior.,The salary grid depends on experience for this senior role.,HR_HIRING
Débloque tout de suite avant minuit.,Unblock immediately before midnight.,BANKING
La classe a échoué sur l'environnement de dev.,The class failed on dev environment.,TECH
La boucle while ne compile pas dans le constructeur.,The while loop does not compile in the constructor.,TECH
Je t'envoie embrasse vite.,I send you kiss soon.,LOVE
La pression va me pousser à la démission et j'ai contacté un avocat.,The pressure will push me to resign and i contacted a lawyer.,HR_COMPLAINT
Le bilan doit être provisionné(e) avant la visite des auditeurs.,The balance sheet must be accrued before the auditors visit.,ACCOUNTING
C'est une situation porte atteinte à ma dignité de harcèlement moral.,It is a situation infringes on my dignity of moral harassment.,HR_COMPLAINT
Le package global est trop bas(se) dans le contrat de travail.,The global package is too low in the employment contract.,HR_HIRING
Valide mon virement c'est une fraude.,Validate my transfer it is a fraud.,BANKING
La prime de bienvenue est en dessous du marché avec un bonus sur objectifs.,The signing bonus is below market with a performance bonus.,HR_HIRING
L'indentation ne retourne rien pour cause de syntaxe.,The indentation returns nothing due to syntax.,TECH
Le log d'accès est corrompu(e) immédiatement.,The access log is corrupted immediately.,CYBER
Une procédure constitue une faute grave selon le règlement intérieur.,A procedure constitutes serious misconduct according to internal rules.,HR_COMPLAINT
Je t'envoie embrasse plus que tout.,I send you kiss more than anything.,LOVE
Je demande est anxiogène selon le règlement intérieur.,I request is anxiety-inducing according to internal rules.,HR_COMPLAINT
La rémunération brute peut être négocié(e) pour ce poste senior.,The gross remuneration can be negotiated for this senior role.,HR_HIRING
Le déploiement ne retourne rien dans le constructeur.,The deployment returns nothing in the constructor.,TECH
Le script python ne compile pas paramètre manquant.,The python script does not compile missing parameter.,TECH
Le grand livre manque de justificatif sur l'exercice n-1.,The general ledger lacks proof on year n-1.,ACCOUNTING
Tout arrive bonne journée.,Everything am coming have a good day.,MISC
L'écriture comptable ne s'équilibre pas pour le trimestre en cours.,The accounting entry does not balance for the current quarter.,ACCOUNTING
Je signale est inacceptable selon le règlement intérieur.,I report is unacceptable according to internal rules.,HR_COMPLAINT
Mon amour câlins terriblement.,My love hugs terribly.,LOVE
Elle est est complètement nul on peut pas lui faire confiance.,She is is completely useless we can't trust him.,GOSSIP
La pression une rupture conventionnelle et j'ai contacté un avocat.,The pressure a mutual termination and i contacted a lawyer.,HR_COMPLAINT
Mon cœur te serrer dans mes bras très fort.,My heart hold you in my arms very much.,LOVE
Le port 22 a détecté une intrusion depuis une ip inconnue.,Port 22 detected an intrusion from an unknown ip.,CYBER
À ce soir retrouver plus que tout.,See you tonight meet you more than anything.,LOVE
Valide le code pin pour motif de vol.,Validate the pin code due to theft.,BANKING
Tu me te serrer dans mes bras plus que tout.,You hold you in my arms more than anything.,LOVE
Le contrat hésite encore si on veut gagner le deal.,The contract is still hesitating if we want to win the deal.,BUSINESS
Le rapprochement bancaire est en attente de validation malgré la relance.,The bank reconciliation is pending validation despite the reminder.,ACCOUNTING
La négociation nécessite une remise si on veut gagner le deal.,The negotiation requires a discount if we want to win the deal.,BUSINESS
Le harcèlement est anxiogène selon le règlement intérieur.,Harassment is anxiety-inducing according to internal rules.,HR_COMPLAINT
La balance âgée n'est pas à jour avant la visite des auditeurs.,The aging balance is not up to date before the auditors visit.,ACCOUNTING
Le salaire fixe inclut une voiture comparé à la concurrence.,The fixed salary includes a car compared to competition.,HR_HIRING
Une procédure une rupture conventionnelle et j'ai contacté un avocat.,A procedure a mutual termination and i contacted a lawyer.,HR_COMPLAINT
Le client hésite encore pour atteindre l'objectif.,The client is still hesitating to hit the target.,BUSINESS
Le renouvellement nécessite une remise avant la fin du trimestre.,The renewal requires a discount before quarter end.,BUSINESS
Mon cœur câlins partout.,My heart hugs all over.,LOVE
La note de frais doit être provisionné(e) pour le trimestre en cours.,The expense report must be accrued for the current quarter.,ACCOUNTING
L'actif circulant manque de justificatif dans le journal des achats.,The current assets lacks proof in the purchase journal.,ACCOUNTING
Le serveur surchauffe il faut changer la pièce.,The server is overheating part needs replacement.,INFRA
La mémoire ram sature alerte monitoring.,The ram memory is maxing out monitoring alert.,INFRA
La fonction est null à la ligne 42.,The function is null at line 42.,TECH
Rejette l'accès au compte le solde est insuffisant.,Reject account access the balance is insufficient.,BANKING
Plein de câlins très fort.,Lots of hugs very much.,LOVE
Le niveau de rémunération est trop bas(se) avec un bonus sur objectifs.,Compensation level is too low with a performance bonus.,HR_HIRING
Le niveau de rémunération est en dessous du marché avec un bonus sur objectifs.,Compensation level is below market with a performance bonus.,HR_HIRING
Le devis arrive à échéance pour atteindre l'objectif.,The quote is expiring to hit the target.,BUSINESS
Le cluster est down coupure fibre.,The cluster is down fiber cut.,INFRA
La déclaration tva ne correspond pas au bon de commande au niveau du bilan.,The vat return does not match the po at the balance sheet level.,ACCOUNTING
Le harcèlement une rupture conventionnelle selon le règlement intérieur.,Harassment a mutual termination according to internal rules.,HR_COMPLAINT
La négociation doit être envoyé(e) pour atteindre l'objectif.,The negotiation must be sent to hit the target.,BUSINESS
Ce comportement ne respecte pas le droit selon le règlement intérieur.,This behavior does not respect the law according to internal rules.,HR_COMPLAINT
La pression ne respecte pas le droit et je vais saisir les rh.,The pressure does not respect the law and i will contact hr.,HR_COMPLAINT
La latence est plein à 90% cause ralentissement.,The latency is 90% full causing slowdown.,INFRA
Je ne me sens pas met en danger l'équipe de harcèlement moral.,I do not feel endangers the team of moral harassment.,HR_COMPLAINT
Le client est bloqué(e) au juridique selon les termes discutés.,The client is stuck at legal according to discussed terms.,BUSINESS
Les stock-options dépend de l'expérience si tu signes cette semaine.,Stock options depends on experience if you sign this week.,HR_HIRING
L'avoir n'est pas à jour sur l'exercice n-1.,The credit note is not up to date on year n-1.,ACCOUNTING
Le disque dur perd des paquets dans la salle serveur.,The hard drive is losing packets in the server room.,INFRA
Le salaire fixe a été validé(e) si tu signes cette semaine.,The fixed salary has been validated if you sign this week.,HR_HIRING
Le niveau de rémunération est très compétitif comparé à la concurrence.,Compensation level is very competitive compared to competition.,HR_HIRING
Un payload a mis en quarantaine depuis une ip inconnue.,A payload quarantined from an unknown ip.,CYBER
Le niveau de rémunération peut être négocié(e) dans le contrat de travail.,Compensation level can be negotiated in the employment contract.,HR_HIRING
Le routeur ne répond plus erreur matérielle.,The router is not responding hardware error.,INFRA
Le disque dur ne répond plus coupure fibre.,The hard drive is not responding fiber cut.,INFRA
Tout fait pour moi.,Everything done for me.,MISC
Rejette le découvert autorisé vers le bénéficiaire enregistré.,Reject the overdraft limit to the registered beneficiary.,BANKING
Suspends l'accès au compte immédiatement.,Suspend account access immediately.,BANKING
La clé privée est chiffré(e) sans signature connue.,The private key is encrypted without known signature.,CYBER
La note de frais ne correspond pas au bon de commande sur l'exercice n-1.,The expense report does not match the po on year n-1.,ACCOUNTING
La proposition commerciale hésite encore pour atteindre l'objectif.,The sales proposal is still hesitating to hit the target.,BUSINESS
Le grand livre ne correspond pas au bon de commande dans le journal des achats.,The general ledger does not match the po in the purchase journal.,ACCOUNTING
Ce comportement doit cesser selon le règlement intérieur.,This behavior must stop according to internal rules.,HR_COMPLAINT
L'amortissement doit être régularisé(e) dans le journal des achats.,The depreciation must be adjusted in the purchase journal.,ACCOUNTING
Les prétentions salariales dépend de l'expérience si tu signes cette semaine.,Salary expectations depends on experience if you sign this week.,HR_HIRING
Le renouvellement est signé(e) pour atteindre l'objectif.,The renewal is signed to hit the target.,BUSINESS
La grille de salaire est en dessous du marché avec un bonus sur objectifs.,The salary grid is below market with a performance bonus.,HR_HIRING
