Phrase_FR,Phrase_EN,Topic
Le grand compte est furieux sur le dossier en cours.,The key account is furious on the current file.,BUSINESS
Le prospect est furieux il faut l'appeler d'urgence.,The prospect is furious must call him urgently.,BUSINESS
Le botnet fait tomber le site c'est massif.,The botnet takes down the site it is massive.,CYBER
Le botnet a submergé le firewall depuis des IP chinoises.,The botnet overwhelmed the firewall from Chinese IPs.,CYBER
Le namespace a fait un kernel panic vérifie le fichier yaml.,The namespace caused a kernel panic check yaml file.,INFRA
Le namespace doit être redémarré(e) problème de ressources.,The namespace must be restarted resource issue.,INFRA
Le grand compte demande un remboursement suite à la panne.,The key account asks for a refund following the outage.,BUSINESS
Le botnet est détecté(e) par l'anti-DDoS mitigation en cours.,The botnet is detected by anti-DDoS mitigation in progress.,CYBER
Le trafic illégitime provocant un black-out trafic sortant bloqué.,Illegitimate traffic causing a blackout outgoing traffic blocked.,CYBER
Le botnet cible le load balancer mitigation en cours.,The botnet targets the load balancer mitigation in progress.,CYBER
Le namespace doit être redémarré(e) après la mise à jour.,The namespace must be restarted after update.,INFRA
Une attaque volumétrique est détecté(e) par l'anti-DDoS depuis des IP chinoises.,A volumetric attack is detected by anti-DDoS from Chinese IPs.,CYBER
Le cluster K8s est en état CrashLoopBackOff erreur de config.,The K8s cluster is in CrashLoopBackOff state config error.,INFRA
Le démon est en état CrashLoopBackOff sur le noeud master.,The daemon is in CrashLoopBackOff state on the master node.,INFRA
Une attaque DDoS bombarde le serveur mitigation en cours.,A DDoS attack bombs the server mitigation in progress.,CYBER
Le prospect refuse de payer c'est inadmissible.,The prospect refuses to pay it is unacceptable.,BUSINESS
Le directeur est très mécontent à cause du retard.,The director is very dissatisfied because of the delay.,BUSINESS
Le client VIP gueule au téléphone à cause du retard.,The VIP client is yelling on the phone because of the delay.,BUSINESS
Un flood SYN fait tomber le site impact critique.,A SYN flood takes down the site critical impact.,CYBER
L'acheteur gueule au téléphone car le service est nul.,The buyer is yelling on the phone because the service sucks.,BUSINESS
Le directeur menace de partir c'est inadmissible.,The director threatens to leave it is unacceptable.,BUSINESS
Une attaque DDoS sature la bande passante sur l'IP publique.,A DDoS attack saturates bandwidth on public IP.,CYBER
Le cluster K8s a crashé après la mise à jour.,The K8s cluster crashed after update.,INFRA
Le service systemd renvoie une erreur OOMKilled après la mise à jour.,The systemd service returns an OOMKilled error after update.,INFRA
Le cluster K8s ne monte pas le volume sur le noeud master.,The K8s cluster does not mount volume on the master node.,INFRA
Un flood UDP sature la bande passante trafic sortant bloqué.,A UDP flood saturates bandwidth outgoing traffic blocked.,CYBER
L'entretien est validé(e) pour le poste.,The interview is validated for the job.,HR_HIRING
Le botnet a submergé le firewall impact critique.,The botnet overwhelmed the firewall critical impact.,CYBER
Le client VIP veut résilier son contrat et il part à la concurrence.,The VIP client wants to terminate his contract and he goes to competition.,BUSINESS
Le directeur est hors de lui car le service est nul.,The director is beside himself because the service sucks.,BUSINESS
L'exception lance une erreur dans la boucle.,The exception throws an error in the loop.,TECH
Une attaque par amplification est détecté(e) par l'anti-DDoS c'est massif.,Amplification attack is detected by anti-DDoS it is massive.,CYBER
Le client fait un scandale à cause du retard.,The client is making a scene because of the delay.,BUSINESS
Un déni de service sature la bande passante mitigation en cours.,A denial of service saturates bandwidth mitigation in progress.,CYBER
L'image Docker ne démarre pas après la mise à jour.,The Docker image does not start after update.,INFRA
Le client VIP est furieux car le service est nul.,The VIP client is furious because the service sucks.,BUSINESS
Une attaque DDoS a submergé le firewall impact critique.,A DDoS attack overwhelmed the firewall critical impact.,CYBER
Le client fait un scandale sur le dossier en cours.,The client is making a scene on the current file.,BUSINESS
Un flood SYN bombarde le serveur sur l'IP publique.,A SYN flood bombs the server on public IP.,CYBER
Un flood UDP a submergé le firewall c'est massif.,A UDP flood overwhelmed the firewall it is massive.,CYBER
Le botnet a submergé le firewall trafic sortant bloqué.,The botnet overwhelmed the firewall outgoing traffic blocked.,CYBER
Le directeur fait un scandale et il part à la concurrence.,The director is making a scene and he goes to competition.,BUSINESS
Le directeur veut résilier son contrat c'est inadmissible.,The director wants to terminate his contract it is unacceptable.,BUSINESS
Le client VIP demande un remboursement à cause du retard.,The VIP client asks for a refund because of the delay.,BUSINESS
Le client VIP a envoyé une mise en demeure il faut l'appeler d'urgence.,The VIP client sent a formal notice must call him urgently.,BUSINESS
Le client gueule au téléphone à cause du retard.,The client is yelling on the phone because of the delay.,BUSINESS
Le prospect menace de partir suite à la panne.,The prospect threatens to leave following the outage.,BUSINESS
Le grand compte menace de partir et il part à la concurrence.,The key account threatens to leave and he goes to competition.,BUSINESS
Le grand compte demande un remboursement à cause du retard.,The key account asks for a refund because of the delay.,BUSINESS
Le client VIP menace de partir car le service est nul.,The VIP client threatens to leave because the service sucks.,BUSINESS
Le démon a crashé sur le noeud master.,The daemon crashed on the master node.,INFRA
Le client menace de partir il faut l'appeler d'urgence.,The client threatens to leave must call him urgently.,BUSINESS
Une attaque par amplification sature la bande passante impact critique.,Amplification attack saturates bandwidth critical impact.,CYBER
Le noyau Linux ne monte pas le volume logs inaccessibles.,The Linux kernel does not mount volume logs inaccessible.,INFRA
Le botnet a submergé le firewall c'est massif.,The botnet overwhelmed the firewall it is massive.,CYBER
Le noyau Linux est en état CrashLoopBackOff après la mise à jour.,The Linux kernel is in CrashLoopBackOff state after update.,INFRA
Le client veut résilier son contrat suite à la panne.,The client wants to terminate his contract following the outage.,BUSINESS
Le démon ne monte pas le volume problème de ressources.,The daemon does not mount volume resource issue.,INFRA
Le trafic illégitime fait tomber le site trafic sortant bloqué.,Illegitimate traffic takes down the site outgoing traffic blocked.,CYBER
Le grand compte refuse de payer suite à la panne.,The key account refuses to pay following the outage.,BUSINESS
Le cluster K8s ne monte pas le volume erreur de config.,The K8s cluster does not mount volume config error.,INFRA
Le conteneur a fait un kernel panic après la mise à jour.,The container caused a kernel panic after update.,INFRA
L'acheteur menace de partir à cause du retard.,The buyer threatens to leave because of the delay.,BUSINESS
Le cluster K8s est en état CrashLoopBackOff après la mise à jour.,The K8s cluster is in CrashLoopBackOff state after update.,INFRA
Le directeur fait un scandale sur le dossier en cours.,The director is making a scene on the current file.,BUSINESS
L'image Docker a crashé vérifie le fichier yaml.,The Docker image crashed check yaml file.,INFRA
Le grand compte est furieux car le service est nul.,The key account is furious because the service sucks.,BUSINESS
Le client VIP veut résilier son contrat sur le dossier en cours.,The VIP client wants to terminate his contract on the current file.,BUSINESS
Le cluster K8s est corrompu(e) problème de ressources.,The K8s cluster is corrupted resource issue.,INFRA
L'image Docker doit être redémarré(e) erreur de config.,The Docker image must be restarted config error.,INFRA
Le botnet fait tomber le site impact critique.,The botnet takes down the site critical impact.,CYBER
Une attaque par amplification a submergé le firewall impact critique.,Amplification attack overwhelmed the firewall critical impact.,CYBER
Le kubelet est corrompu(e) après la mise à jour.,The kubelet is corrupted after update.,INFRA
L'image Docker a fait un kernel panic après la mise à jour.,The Docker image caused a kernel panic after update.,INFRA
Le kubelet a fait un kernel panic erreur de config.,The kubelet caused a kernel panic config error.,INFRA
Le botnet est détecté(e) par l'anti-DDoS depuis des IP chinoises.,The botnet is detected by anti-DDoS from Chinese IPs.,CYBER
Le noyau Linux renvoie une erreur OOMKilled après la mise à jour.,The Linux kernel returns an OOMKilled error after update.,INFRA
Le grand compte est très mécontent sur le dossier en cours.,The key account is very dissatisfied on the current file.,BUSINESS
Le grand compte demande un remboursement il faut l'appeler d'urgence.,The key account asks for a refund must call him urgently.,BUSINESS
Le client VIP refuse de payer il faut l'appeler d'urgence.,The VIP client refuses to pay must call him urgently.,BUSINESS
Le conteneur renvoie une erreur OOMKilled erreur de config.,The container returns an OOMKilled error config error.,INFRA
Le client VIP menace de partir c'est inadmissible.,The VIP client threatens to leave it is unacceptable.,BUSINESS
Le noyau Linux renvoie une erreur OOMKilled sur le noeud master.,The Linux kernel returns an OOMKilled error on the master node.,INFRA
Le grand compte fait un scandale sur le dossier en cours.,The key account is making a scene on the current file.,BUSINESS
Le trafic illégitime sature la bande passante impact critique.,Illegitimate traffic saturates bandwidth critical impact.,CYBER
L'acheteur menace de partir car le service est nul.,The buyer threatens to leave because the service sucks.,BUSINESS
Le cluster K8s a crashé sur le noeud master.,The K8s cluster crashed on the master node.,INFRA
Le démon est corrompu(e) erreur de config.,The daemon is corrupted config error.,INFRA
Le directeur est furieux il faut l'appeler d'urgence.,The director is furious must call him urgently.,BUSINESS
Une attaque DDoS a submergé le firewall mitigation en cours.,A DDoS attack overwhelmed the firewall mitigation in progress.,CYBER
Le grand compte a envoyé une mise en demeure suite à la panne.,The key account sent a formal notice following the outage.,BUSINESS
Le pod renvoie une erreur OOMKilled erreur de config.,The pod returns an OOMKilled error config error.,INFRA
Le trafic illégitime cible le load balancer trafic sortant bloqué.,Illegitimate traffic targets the load balancer outgoing traffic blocked.,CYBER
Un flood SYN est détecté(e) par l'anti-DDoS impact critique.,A SYN flood is detected by anti-DDoS critical impact.,CYBER
Le trafic illégitime a submergé le firewall mitigation en cours.,Illegitimate traffic overwhelmed the firewall mitigation in progress.,CYBER
L'image Docker ne monte pas le volume vérifie le fichier yaml.,The Docker image does not mount volume check yaml file.,INFRA
Le noyau Linux ne monte pas le volume problème de ressources.,The Linux kernel does not mount volume resource issue.,INFRA
Le directeur menace de partir suite à la panne.,The director threatens to leave following the outage.,BUSINESS
L'acheteur veut résilier son contrat c'est inadmissible.,The buyer wants to terminate his contract it is unacceptable.,BUSINESS
Le client fait un scandale il faut l'appeler d'urgence.,The client is making a scene must call him urgently.,BUSINESS
Le grand compte a envoyé une mise en demeure c'est inadmissible.,The key account sent a formal notice it is unacceptable.,BUSINESS
Le prospect est très mécontent et il part à la concurrence.,The prospect is very dissatisfied and he goes to competition.,BUSINESS
Un flood SYN est détecté(e) par l'anti-DDoS c'est massif.,A SYN flood is detected by anti-DDoS it is massive.,CYBER
Le grand compte gueule au téléphone il faut l'appeler d'urgence.,The key account is yelling on the phone must call him urgently.,BUSINESS
Le service systemd doit être redémarré(e) erreur de config.,The systemd service must be restarted config error.,INFRA
Le directeur est furieux et il part à la concurrence.,The director is furious and he goes to competition.,BUSINESS
L'image Docker doit être redémarré(e) logs inaccessibles.,The Docker image must be restarted logs inaccessible.,INFRA
Un déni de service sature la bande passante sur l'IP publique.,A denial of service saturates bandwidth on public IP.,CYBER
Une attaque par amplification a submergé le firewall depuis des IP chinoises.,Amplification attack overwhelmed the firewall from Chinese IPs.,CYBER
Le client demande un remboursement suite à la panne.,The client asks for a refund following the outage.,BUSINESS
Le trafic illégitime sature la bande passante trafic sortant bloqué.,Illegitimate traffic saturates bandwidth outgoing traffic blocked.,CYBER
Le grand compte est très mécontent car le service est nul.,The key account is very dissatisfied because the service sucks.,BUSINESS
Un flood UDP est détecté(e) par l'anti-DDoS depuis des IP chinoises.,A UDP flood is detected by anti-DDoS from Chinese IPs.,CYBER
Le directeur refuse de payer c'est inadmissible.,The director refuses to pay it is unacceptable.,BUSINESS
Le client VIP est hors de lui c'est inadmissible.,The VIP client is beside himself it is unacceptable.,BUSINESS
Le prospect a envoyé une mise en demeure c'est inadmissible.,The prospect sent a formal notice it is unacceptable.,BUSINESS
Le service systemd doit être redémarré(e) après la mise à jour.,The systemd service must be restarted after update.,INFRA
Un flood UDP bombarde le serveur mitigation en cours.,A UDP flood bombs the server mitigation in progress.,CYBER
Le prospect est furieux sur le dossier en cours.,The prospect is furious on the current file.,BUSINESS
Le trafic illégitime fait tomber le site depuis des IP chinoises.,Illegitimate traffic takes down the site from Chinese IPs.,CYBER
Le client VIP est très mécontent suite à la panne.,The VIP client is very dissatisfied following the outage.,BUSINESS
Le service systemd est en état CrashLoopBackOff logs inaccessibles.,The systemd service is in CrashLoopBackOff state logs inaccessible.,INFRA
Une attaque volumétrique est détecté(e) par l'anti-DDoS c'est massif.,A volumetric attack is detected by anti-DDoS it is massive.,CYBER
Le kubelet renvoie une erreur OOMKilled vérifie le fichier yaml.,The kubelet returns an OOMKilled error check yaml file.,INFRA
Le cluster K8s est en état CrashLoopBackOff problème de ressources.,The K8s cluster is in CrashLoopBackOff state resource issue.,INFRA
Le noyau Linux est corrompu(e) vérifie le fichier yaml.,The Linux kernel is corrupted check yaml file.,INFRA
Le kubelet a crashé logs inaccessibles.,The kubelet crashed logs inaccessible.,INFRA
Le client VIP gueule au téléphone car le service est nul.,The VIP client is yelling on the phone because the service sucks.,BUSINESS
Le kubelet est en état CrashLoopBackOff problème de ressources.,The kubelet is in CrashLoopBackOff state resource issue.,INFRA
L'image Docker est corrompu(e) sur le noeud master.,The Docker image is corrupted on the master node.,INFRA
Le grand compte est hors de lui et il part à la concurrence.,The key account is beside himself and he goes to competition.,BUSINESS
Le trafic illégitime bombarde le serveur sur l'IP publique.,Illegitimate traffic bombs the server on public IP.,CYBER
Un flood UDP bombarde le serveur depuis des IP chinoises.,A UDP flood bombs the server from Chinese IPs.,CYBER
Le client refuse de payer il faut l'appeler d'urgence.,The client refuses to pay must call him urgently.,BUSINESS
Le pod ne monte pas le volume vérifie le fichier yaml.,The pod does not mount volume check yaml file.,INFRA
Un déni de service cible le load balancer depuis des IP chinoises.,A denial of service targets the load balancer from Chinese IPs.,CYBER
Le prospect fait un scandale c'est inadmissible.,The prospect is making a scene it is unacceptable.,BUSINESS
Un flood UDP a submergé le firewall mitigation en cours.,A UDP flood overwhelmed the firewall mitigation in progress.,CYBER
Un flood UDP bombarde le serveur impact critique.,A UDP flood bombs the server critical impact.,CYBER
Le grand compte menace de partir à cause du retard.,The key account threatens to leave because of the delay.,BUSINESS
Le namespace renvoie une erreur OOMKilled sur le noeud master.,The namespace returns an OOMKilled error on the master node.,INFRA
Le client VIP demande un remboursement car le service est nul.,The VIP client asks for a refund because the service sucks.,BUSINESS
Le démon doit être redémarré(e) sur le noeud master.,The daemon must be restarted on the master node.,INFRA
L'image Docker ne démarre pas problème de ressources.,The Docker image does not start resource issue.,INFRA
Un flood SYN a submergé le firewall trafic sortant bloqué.,A SYN flood overwhelmed the firewall outgoing traffic blocked.,CYBER
Une attaque par amplification provocant un black-out c'est massif.,Amplification attack causing a blackout it is massive.,CYBER
Le kubelet a crashé erreur de config.,The kubelet crashed config error.,INFRA
Le trafic illégitime provocant un black-out depuis des IP chinoises.,Illegitimate traffic causing a blackout from Chinese IPs.,CYBER
Le prospect menace de partir il faut l'appeler d'urgence.,The prospect threatens to leave must call him urgently.,BUSINESS
Le directeur demande un remboursement et il part à la concurrence.,The director asks for a refund and he goes to competition.,BUSINESS
Le noyau Linux est en état CrashLoopBackOff erreur de config.,The Linux kernel is in CrashLoopBackOff state config error.,INFRA
Le code est invalide ligne 40.,The code is invalid line 40.,TECH
A plus.,See ya.,MISC
Le directeur est hors de lui c'est inadmissible.,The director is beside himself it is unacceptable.,BUSINESS
Le noyau Linux a fait un kernel panic problème de ressources.,The Linux kernel caused a kernel panic resource issue.,INFRA
Le service systemd a fait un kernel panic sur le noeud master.,The systemd service caused a kernel panic on the master node.,INFRA
Le cluster K8s a crashé logs inaccessibles.,The K8s cluster crashed logs inaccessible.,INFRA
Le directeur menace de partir car le service est nul.,The director threatens to leave because the service sucks.,BUSINESS
Le grand compte est furieux à cause du retard.,The key account is furious because of the delay.,BUSINESS
Un déni de service cible le load balancer impact critique.,A denial of service targets the load balancer critical impact.,CYBER
Le botnet fait tomber le site trafic sortant bloqué.,The botnet takes down the site outgoing traffic blocked.,CYBER
Le directeur fait un scandale c'est inadmissible.,The director is making a scene it is unacceptable.,BUSINESS
Le prospect est furieux et il part à la concurrence.,The prospect is furious and he goes to competition.,BUSINESS
Un flood UDP cible le load balancer trafic sortant bloqué.,A UDP flood targets the load balancer outgoing traffic blocked.,CYBER
Le cluster K8s doit être redémarré(e) après la mise à jour.,The K8s cluster must be restarted after update.,INFRA
L'acheteur menace de partir suite à la panne.,The buyer threatens to leave following the outage.,BUSINESS
Le grand compte a envoyé une mise en demeure à cause du retard.,The key account sent a formal notice because of the delay.,BUSINESS
C'est un idiot.,He is an idiot.,GOSSIP
Le cluster K8s est en état CrashLoopBackOff logs inaccessibles.,The K8s cluster is in CrashLoopBackOff state logs inaccessible.,INFRA
Le grand compte a envoyé une mise en demeure car le service est nul.,The key account sent a formal notice because the service sucks.,BUSINESS
L'acheteur veut résilier son contrat à cause du retard.,The buyer wants to terminate his contract because of the delay.,BUSINESS
Le client VIP menace de partir il faut l'appeler d'urgence.,The VIP client threatens to leave must call him urgently.,BUSINESS
Le client VIP menace de partir à cause du retard.,The VIP client threatens to leave because of the delay.,BUSINESS
Le client VIP est très mécontent à cause du retard.,The VIP client is very dissatisfied because of the delay.,BUSINESS
Le kubelet est corrompu(e) sur le noeud master.,The kubelet is corrupted on the master node.,INFRA
Le démon ne monte pas le volume logs inaccessibles.,The daemon does not mount volume logs inaccessible.,INFRA
Le service systemd a fait un kernel panic après la mise à jour.,The systemd service caused a kernel panic after update.,INFRA
Le cluster K8s a fait un kernel panic après la mise à jour.,The K8s cluster caused a kernel panic after update.,INFRA
Le grand compte gueule au téléphone et il part à la concurrence.,The key account is yelling on the phone and he goes to competition.,BUSINESS
Un déni de service provocant un black-out impact critique.,A denial of service causing a blackout critical impact.,CYBER
Le démon a fait un kernel panic logs inaccessibles.,The daemon caused a kernel panic logs inaccessible.,INFRA
L'acheteur est furieux c'est inadmissible.,The buyer is furious it is unacceptable.,BUSINESS
Une attaque volumétrique provocant un black-out sur l'IP publique.,A volumetric attack causing a blackout on public IP.,CYBER
Le directeur est hors de lui à cause du retard.,The director is beside himself because of the delay.,BUSINESS
Le directeur veut résilier son contrat sur le dossier en cours.,The director wants to terminate his contract on the current file.,BUSINESS
Le grand compte refuse de payer il faut l'appeler d'urgence.,The key account refuses to pay must call him urgently.,BUSINESS
Le client VIP est très mécontent car le service est nul.,The VIP client is very dissatisfied because the service sucks.,BUSINESS
Le pod ne démarre pas problème de ressources.,The pod does not start resource issue.,INFRA
Le client demande un remboursement à cause du retard.,The client asks for a refund because of the delay.,BUSINESS
Le conteneur ne démarre pas vérifie le fichier yaml.,The container does not start check yaml file.,INFRA
Le client VIP gueule au téléphone suite à la panne.,The VIP client is yelling on the phone following the outage.,BUSINESS
Une attaque DDoS fait tomber le site c'est massif.,A DDoS attack takes down the site it is massive.,CYBER
Le noyau Linux ne démarre pas logs inaccessibles.,The Linux kernel does not start logs inaccessible.,INFRA
Le namespace est corrompu(e) après la mise à jour.,The namespace is corrupted after update.,INFRA
Un flood UDP provocant un black-out depuis des IP chinoises.,A UDP flood causing a blackout from Chinese IPs.,CYBER
Un flood UDP provocant un black-out sur l'IP publique.,A UDP flood causing a blackout on public IP.,CYBER
Le service systemd est corrompu(e) vérifie le fichier yaml.,The systemd service is corrupted check yaml file.,INFRA
Un déni de service sature la bande passante trafic sortant bloqué.,A denial of service saturates bandwidth outgoing traffic blocked.,CYBER
Un flood UDP provocant un black-out mitigation en cours.,A UDP flood causing a blackout mitigation in progress.,CYBER
Le botnet a submergé le firewall sur l'IP publique.,The botnet overwhelmed the firewall on public IP.,CYBER
L'acheteur est furieux suite à la panne.,The buyer is furious following the outage.,BUSINESS
Le conteneur ne monte pas le volume vérifie le fichier yaml.,The container does not mount volume check yaml file.,INFRA
Un flood SYN cible le load balancer depuis des IP chinoises.,A SYN flood targets the load balancer from Chinese IPs.,CYBER
Le client est très mécontent suite à la panne.,The client is very dissatisfied following the outage.,BUSINESS
L'acheteur veut résilier son contrat et il part à la concurrence.,The buyer wants to terminate his contract and he goes to competition.,BUSINESS
Le directeur fait un scandale à cause du retard.,The director is making a scene because of the delay.,BUSINESS
Une attaque DDoS cible le load balancer mitigation en cours.,A DDoS attack targets the load balancer mitigation in progress.,CYBER
Le conteneur a crashé problème de ressources.,The container crashed resource issue.,INFRA
Le client VIP est furieux sur le dossier en cours.,The VIP client is furious on the current file.,BUSINESS
Une attaque DDoS fait tomber le site depuis des IP chinoises.,A DDoS attack takes down the site from Chinese IPs.,CYBER
Le trafic illégitime est détecté(e) par l'anti-DDoS c'est massif.,Illegitimate traffic is detected by anti-DDoS it is massive.,CYBER
Le service systemd est en état CrashLoopBackOff sur le noeud master.,The systemd service is in CrashLoopBackOff state on the master node.,INFRA
Le grand compte menace de partir il faut l'appeler d'urgence.,The key account threatens to leave must call him urgently.,BUSINESS
Une attaque par amplification sature la bande passante depuis des IP chinoises.,Amplification attack saturates bandwidth from Chinese IPs.,CYBER
L'image Docker est en état CrashLoopBackOff après la mise à jour.,The Docker image is in CrashLoopBackOff state after update.,INFRA
La candidature est refusé(e) pour le poste.,The application is rejected for the job.,HR_HIRING
Le client VIP fait un scandale sur le dossier en cours.,The VIP client is making a scene on the current file.,BUSINESS
Un flood SYN sature la bande passante mitigation en cours.,A SYN flood saturates bandwidth mitigation in progress.,CYBER
Une attaque par amplification est détecté(e) par l'anti-DDoS sur l'IP publique.,Amplification attack is detected by anti-DDoS on public IP.,CYBER
Le trafic illégitime est détecté(e) par l'anti-DDoS sur l'IP publique.,Illegitimate traffic is detected by anti-DDoS on public IP.,CYBER
L'image Docker doit être redémarré(e) sur le noeud master.,The Docker image must be restarted on the master node.,INFRA
L'acheteur demande un remboursement et il part à la concurrence.,The buyer asks for a refund and he goes to competition.,BUSINESS
Le pod est en état CrashLoopBackOff après la mise à jour.,The pod is in CrashLoopBackOff state after update.,INFRA
Le trafic illégitime cible le load balancer mitigation en cours.,Illegitimate traffic targets the load balancer mitigation in progress.,CYBER
Le kubelet ne monte pas le volume vérifie le fichier yaml.,The kubelet does not mount volume check yaml file.,INFRA
Le conteneur ne monte pas le volume après la mise à jour.,The container does not mount volume after update.,INFRA
L'acheteur est furieux à cause du retard.,The buyer is furious because of the delay.,BUSINESS
Le cluster K8s est corrompu(e) vérifie le fichier yaml.,The K8s cluster is corrupted check yaml file.,INFRA
L'image Docker ne monte pas le volume après la mise à jour.,The Docker image does not mount volume after update.,INFRA
Le client VIP menace de partir et il part à la concurrence.,The VIP client threatens to leave and he goes to competition.,BUSINESS
Le directeur est hors de lui sur le dossier en cours.,The director is beside himself on the current file.,BUSINESS
Un flood SYN provocant un black-out impact critique.,A SYN flood causing a blackout critical impact.,CYBER
Un flood UDP cible le load balancer sur l'IP publique.,A UDP flood targets the load balancer on public IP.,CYBER
Le botnet provocant un black-out mitigation en cours.,The botnet causing a blackout mitigation in progress.,CYBER
Le client VIP refuse de payer car le service est nul.,The VIP client refuses to pay because the service sucks.,BUSINESS
Le client menace de partir et il part à la concurrence.,The client threatens to leave and he goes to competition.,BUSINESS
Le prospect veut résilier son contrat et il part à la concurrence.,The prospect wants to terminate his contract and he goes to competition.,BUSINESS
Le service systemd doit être redémarré(e) sur le noeud master.,The systemd service must be restarted on the master node.,INFRA
Une attaque volumétrique est détecté(e) par l'anti-DDoS impact critique.,A volumetric attack is detected by anti-DDoS critical impact.,CYBER
Le namespace ne monte pas le volume vérifie le fichier yaml.,The namespace does not mount volume check yaml file.,INFRA
Le client fait un scandale car le service est nul.,The client is making a scene because the service sucks.,BUSINESS
Un déni de service cible le load balancer sur l'IP publique.,A denial of service targets the load balancer on public IP.,CYBER
Le cluster K8s a crashé problème de ressources.,The K8s cluster crashed resource issue.,INFRA
Un flood UDP fait tomber le site depuis des IP chinoises.,A UDP flood takes down the site from Chinese IPs.,CYBER
Le service systemd renvoie une erreur OOMKilled logs inaccessibles.,The systemd service returns an OOMKilled error logs inaccessible.,INFRA
Le kubelet doit être redémarré(e) problème de ressources.,The kubelet must be restarted resource issue.,INFRA
Le conteneur ne monte pas le volume logs inaccessibles.,The container does not mount volume logs inaccessible.,INFRA
Un flood UDP cible le load balancer c'est massif.,A UDP flood targets the load balancer it is massive.,CYBER
Une attaque volumétrique bombarde le serveur c'est massif.,A volumetric attack bombs the server it is massive.,CYBER
Le grand compte gueule au téléphone car le service est nul.,The key account is yelling on the phone because the service sucks.,BUSINESS
Une attaque volumétrique a submergé le firewall c'est massif.,A volumetric attack overwhelmed the firewall it is massive.,CYBER
Une attaque par amplification provocant un black-out sur l'IP publique.,Amplification attack causing a blackout on public IP.,CYBER
Le client VIP gueule au téléphone sur le dossier en cours.,The VIP client is yelling on the phone on the current file.,BUSINESS
L'acheteur veut résilier son contrat il faut l'appeler d'urgence.,The buyer wants to terminate his contract must call him urgently.,BUSINESS
Le service systemd renvoie une erreur OOMKilled sur le noeud master.,The systemd service returns an OOMKilled error on the master node.,INFRA
L'acheteur est hors de lui sur le dossier en cours.,The buyer is beside himself on the current file.,BUSINESS
Le prospect demande un remboursement il faut l'appeler d'urgence.,The prospect asks for a refund must call him urgently.,BUSINESS
L'image Docker est corrompu(e) problème de ressources.,The Docker image is corrupted resource issue.,INFRA
Une attaque volumétrique bombarde le serveur sur l'IP publique.,A volumetric attack bombs the server on public IP.,CYBER
Un flood SYN provocant un black-out c'est massif.,A SYN flood causing a blackout it is massive.,CYBER
Une attaque DDoS sature la bande passante c'est massif.,A DDoS attack saturates bandwidth it is massive.,CYBER
Un flood SYN a submergé le firewall depuis des IP chinoises.,A SYN flood overwhelmed the firewall from Chinese IPs.,CYBER
Une attaque volumétrique sature la bande passante mitigation en cours.,A volumetric attack saturates bandwidth mitigation in progress.,CYBER
L'image Docker a crashé problème de ressources.,The Docker image crashed resource issue.,INFRA
Le trafic illégitime fait tomber le site impact critique.,Illegitimate traffic takes down the site critical impact.,CYBER
Un flood SYN provocant un black-out mitigation en cours.,A SYN flood causing a blackout mitigation in progress.,CYBER
Un déni de service fait tomber le site depuis des IP chinoises.,A denial of service takes down the site from Chinese IPs.,CYBER
Le directeur est furieux sur le dossier en cours.,The director is furious on the current file.,BUSINESS
Un flood UDP sature la bande passante depuis des IP chinoises.,A UDP flood saturates bandwidth from Chinese IPs.,CYBER
Le directeur est très mécontent sur le dossier en cours.,The director is very dissatisfied on the current file.,BUSINESS
Le conteneur ne monte pas le volume problème de ressources.,The container does not mount volume resource issue.,INFRA
L'acheteur refuse de payer suite à la panne.,The buyer refuses to pay following the outage.,BUSINESS
L'image Docker ne démarre pas erreur de config.,The Docker image does not start config error.,INFRA
Le kubelet est en état CrashLoopBackOff après la mise à jour.,The kubelet is in CrashLoopBackOff state after update.,INFRA
Le service systemd a crashé logs inaccessibles.,The systemd service crashed logs inaccessible.,INFRA
Le kubelet doit être redémarré(e) erreur de config.,The kubelet must be restarted config error.,INFRA
Le namespace a crashé problème de ressources.,The namespace crashed resource issue.,INFRA
Le cluster K8s a crashé erreur de config.,The K8s cluster crashed config error.,INFRA
Le client VIP est furieux il faut l'appeler d'urgence.,The VIP client is furious must call him urgently.,BUSINESS
Le directeur est hors de lui et il part à la concurrence.,The director is beside himself and he goes to competition.,BUSINESS
Le namespace est en état CrashLoopBackOff après la mise à jour.,The namespace is in CrashLoopBackOff state after update.,INFRA
Le kubelet est corrompu(e) vérifie le fichier yaml.,The kubelet is corrupted check yaml file.,INFRA
Le grand compte est hors de lui c'est inadmissible.,The key account is beside himself it is unacceptable.,BUSINESS
Un flood SYN a submergé le firewall sur l'IP publique.,A SYN flood overwhelmed the firewall on public IP.,CYBER
Le directeur est très mécontent car le service est nul.,The director is very dissatisfied because the service sucks.,BUSINESS
Le prospect veut résilier son contrat c'est inadmissible.,The prospect wants to terminate his contract it is unacceptable.,BUSINESS
Le client VIP menace de partir suite à la panne.,The VIP client threatens to leave following the outage.,BUSINESS
Le service systemd a fait un kernel panic logs inaccessibles.,The systemd service caused a kernel panic logs inaccessible.,INFRA
Un déni de service provocant un black-out trafic sortant bloqué.,A denial of service causing a blackout outgoing traffic blocked.,CYBER
